survey version standard standard_catagory shift SKYMAPPER-g SKYMAPPER-r SKYMAPPER-i SKYMAPPER-z 
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 0 6.40286687952074 6.629700668295513 6.474499493504354 6.712884425963875
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 0 8.059843021699717 7.500348434154073 7.698311235589298 7.455685885119198
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 0 4.43578461989587 3.4486816412684824 3.828329523250453 3.274853464414061
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 0 11.573896968418595 11.579899484370856 11.527123673436378 11.647835658752168
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 0 8.528092074663494 7.718769256988889 8.054999554149742 7.58985482073054
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 0 7.160035966639022 7.2805522585365985 7.16797922418878 7.3224677792122925
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 0 4.8122449133246015 4.645013469682219 4.6720289794682515 4.678335648049874
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 0 5.177156882840151 4.377474929614998 4.670753285216932 4.254527279004197
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 0 11.634207926511039 10.94848450382279 11.231761853686479 10.849593635068022
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 0 7.712815571115787 6.681917064133437 7.11757663652153 6.5089486620996695
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 0 9.29251897632249 8.834675295366328 9.008292886712233 8.797965521166102
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 0 6.641370797266788 6.862284727717601 6.707525394081124 6.961116430477627
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 0 9.72885760108754 9.463581196883581 9.551413322763135 9.469440032337797
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 0 6.172890638737847 6.1273046440779595 6.104949007194335 6.143616446347629
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 0 2.767550496974472 1.4863969425101047 1.974294142493683 1.2732753721552363
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 0 10.162264577999053 9.859570187010124 9.955937085299233 9.860553702946088
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 0 3.3531397008035313 2.329290533208148 2.733735431386119 2.153252081265329
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 0 4.308225690851138 1.4259153173963952 3.2958675553857084 0.6795420712181262
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 0 6.608973394989359 5.940823277594404 6.19403227161304 5.864724873845351
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 0 7.119934623269856 7.369888093852271 7.193385578293164 7.457838893674378
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 0 6.099689008365829 5.239045575846198 5.556534124685697 5.0943629416187655
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 0 1.3848833686896391 2.0617223281494645 1.6923321752385903 2.3231792329628824
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 0 7.098811895644587 6.282530220645022 6.594373471766904 6.1557339838479415
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 0 3.7828774658375792 4.00025741940377 3.811214913737537 4.106194034564513
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 0 8.258420184949536 6.737009659969182 7.3885603412852205 6.385425283904109
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 0 6.619615004601993 5.618182820215473 6.009400063293064 5.441978093072212
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 0 9.358293918738823 10.230238681805716 9.738570717661677 10.55658979639534
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 0 4.733600618445045 3.8624527099706327 4.188847240379349 3.7261031132156077
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 0 10.550521477807251 10.244230068471047 10.351717280941546 10.245423457865247
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 0 5.716747060902925 4.825906665523171 5.160864439098816 4.664731332051282
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 0 7.156128127291609 7.414829890026894 7.242964320111547 7.493553017921432
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 0 4.993201953288441 5.58340976081282 5.237790056185382 5.787931752610497
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 0 11.044349703954644 10.743444939854918 10.840233792450391 10.724595164847376
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 0 8.28356523663798 6.93228361644832 7.502963767258514 6.6590844491158485
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 0 8.97121895731706 9.389374582703397 9.134575190764519 9.466269042236672
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 0 10.645285291834401 10.321755954940457 10.426524937795755 10.314891879496972
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 0 4.537150427778851 3.7633914673720383 4.044537948121299 3.6605574303951194
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 0 10.55563797689453 10.111513112786788 10.27505664127538 10.078172804565224
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 0 5.067976273059884 5.333781564461201 5.1521547671069605 5.446216480502056
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 0 5.194989448274036 4.466573567756889 4.722871387465268 4.3578414261613325
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 0 6.181612938377963 6.598165993508957 6.342650859945103 6.7028421516343855
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 0 6.011144125398435 6.206879709845346 6.042129422951302 6.302356205450668
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 0 8.885723081465631 8.336810003685287 8.536036326083572 8.266420626318656
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 0 2.8905259515549844 2.123410117487971 2.4176595798784106 1.957519774312761
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 0 6.3117497962386295 5.5751440530257135 5.8359789166064715 5.45242961690424
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 0 3.6933300390716823 4.123191364797059 3.8820321565896805 4.327790061252738
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 0 9.168295105360546 7.948394831341993 8.479702840175818 7.718712193003835
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 0 2.32109743182664 1.9628278963182488 2.070402533639168 1.9153626657934524
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 0 5.642320407098008 4.672243491637126 5.040682745013779 4.502091531551034
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 0 4.726557390431353 3.531869226888805 4.015057998860065 3.318822084856553
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 0 4.1303281541513925 4.931214762629825 4.479378880072282 5.219335001039539
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 0 5.876210094700525 6.152127307013501 5.971072696061775 6.240376088430999
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 0 4.011521852906867 4.001315816268196 3.953472658583287 4.054096848703981
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 0 6.890000593029416 5.604218656503885 6.143544884528886 5.330211534531095
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 0 4.867196353946202 4.025162324634493 4.331236440160147 3.900100904848845
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 0 4.967419601525208 5.345640342252672 5.11022208605096 5.509992069532547
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 0 4.901234103821064 4.148896315750054 4.413808797864995 4.0462519458893915
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 0 6.095156967482453 6.648940508451428 6.331212135761451 6.802313946722176
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 0 4.9726628846051035 4.521260382711741 4.677139130883383 4.495313509736754
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 0 10.399987800617865 10.188063318937772 10.236454890691434 10.213856011764133
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 0 5.424029681833819 5.455142720255651 5.385514905384689 5.50549550192315
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 0 9.774633119744447 9.170721727149513 9.408397299455842 9.089387083326226
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 0 6.675674601484481 6.963135824605811 6.77971324364546 7.03218329213605
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 0 9.608950323528916 8.864078381714965 9.157173179396622 8.767386657512372
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 0 4.588774559724879 5.3688209161845535 4.928309761391674 5.651303752298201
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 0 7.515710576250807 7.324106338049482 7.351328170756986 7.363591980941891
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 0 10.00210783686461 9.747611941239875 9.83277692019811 9.758700728535242
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 0 8.284924373849641 7.984277345188772 8.082674768431168 7.990248250663907
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 0 8.742621252990688 8.1404697557679 8.387535657306124 8.043421688703443
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 0 6.689238756881146 5.822272953622214 6.136373454856649 5.713904272513421
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 0 8.5578879581732 6.886578233390011 7.677613260445057 6.543715728106449
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 0 6.053703567952098 4.592446276511559 5.234771345933009 4.322216986938997
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 0 6.320179390299447 6.775602775494612 6.489591072202618 6.90888783747172
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 0 4.990456522502566 4.215364624591668 4.497031077027447 4.116813880728035
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 0 8.167274861898267 7.582815421720866 7.777074536552384 7.5185933871938175
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 0 8.929019917018742 7.571329784609183 8.156033418348027 7.302300465062647
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 0 4.105306417588306 4.703713911741737 4.360037160872576 4.879333723858416
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 0 6.290144390499556 6.76961971951701 6.477416052885754 6.939295821143038
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 0 9.033426870572452 9.48992504129808 9.20320714290434 9.575180025634427
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 0 8.105745967795855 7.797890580017636 7.908101282741498 7.801617373706318
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 0 4.516672216007599 5.3005567885569 4.860004743080079 5.586734076919793
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 0 6.485997079875361 5.556288524013606 5.90365157766427 5.395673613858122
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 0 3.2416767380584517 2.593056969863145 2.8473819057653174 2.4729086152875013
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 0 10.386622606458758 10.056047533218294 10.165514715390447 10.053846949468518
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 0 5.859217219961366 6.1376115003157565 5.942588607028696 6.25510625766243
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 0 10.200130296378326 9.760641016064572 9.932638242310418 9.696508506792583
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 0 11.181199470815258 10.893393598517754 10.98126333995041 10.925629994954125
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 0 5.900585054828845 5.425012359437762 5.578305761121527 5.37813063409898
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 0 8.66083147953799 8.245313078041924 8.409104372867084 8.209675336575962
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 0 9.489491292101526 8.665501308139266 9.010265753972405 8.5254891160568
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 0 5.3569568106252845 4.671103514497446 4.914394862671585 4.5922417499896255
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 0 8.661040489771128 7.255453015072458 7.87971539351658 6.967507124259903
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 0 10.431526538715723 10.068209589292046 10.197483610688508 10.061035352842506
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 0 9.72736486909167 9.412445837757495 9.520536802885218 9.412428128137158
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 0 7.94953372606372 6.789757262454607 7.269977701980224 6.608044253034677
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 0 6.700145938868818 5.873821086877264 6.198929426112343 5.754411574660285
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 0 3.514781306947647 4.2230854440988495 3.824295605524007 4.471034988566487
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 0 7.074296328234006 5.462921220939414 6.182318385673327 5.110540273404947
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 0 7.429789696755847 6.472496090663306 6.829563827785055 6.305645989219617
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 0 9.579926017328155 9.349692775942337 9.41239408190173 9.36964141345798
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 0 7.879148032949452 7.17525223046529 7.447206279112947 7.0403329469237335
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 0 9.537034160542444 9.072456311385839 9.257127965835299 9.005691867105114
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 0 6.066476002257829 5.325397659537426 5.593842820470144 5.221563897107728
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 0 4.717389406034211 4.8382522697455705 4.710906174998691 4.943746199572971
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 0 2.5681125153495685 1.1270561414569755 1.7649238309704032 0.8467257762301017
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 0 6.003151313162949 5.936045567788469 5.921895920689089 5.993785153924755
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 0 4.859848697132051 4.367547314014601 4.532885243122919 4.345652933987761
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 0 8.609726989641036 7.480806544138613 7.957940158543259 7.283384505868643
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 0 9.130176006929947 7.811350315610223 8.362488379408266 7.617104543409543
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 0 8.094132870850359 7.267756859605356 7.617438352576578 7.134401244046526
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 0 4.183112000711649 3.3869353354234804 3.680198439257463 3.263873845940882
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 0 3.2183585579324294 3.671017747950099 3.4049283778834223 3.7707501430877493
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 0 2.7921373505502167 3.352418160949245 3.02762232745323 3.5236537134114663
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 0 4.045765328585194 2.5008503391609267 3.1801977851115346 2.2038098200901466
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 0 8.56300523203749 7.610803365157189 8.018729704025322 7.4416926053279475
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 0 4.326521403009195 3.3700877283037087 3.755363595298192 3.203730320495861
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 0 9.109367797672927 7.240684413639897 8.190359860073244 6.845739307829042
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 0 8.106523184836746 7.499118276271787 7.728099657454425 7.416863642964618
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 0 10.251160213273405 10.188573202937924 10.169789430881927 10.266748926010823
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 0 2.529598959088034 1.4559956240286738 1.8685033893730214 1.2547239916503266
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 0 5.6869877242895726 6.312839928988396 5.936485429027869 6.515925664447483
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 0 2.091474873575482 1.7883607813293168 1.8595809673267603 1.7935541225717344
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 0 7.7288714932494 7.829110441122559 7.714914505869643 7.910952123024078
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 0 5.538524619857668 4.905230135917186 5.130199524170088 4.830627177589339
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 0 2.346036884272216 1.6618878973371878 1.897578565673033 1.5659553683133218
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 0 4.4837368374139075 4.954871047979591 4.644894359040272 5.083304863924386
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 0 3.9073577137869897 4.242567974305743 4.024248496563217 4.355761063011769
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 0 7.584388835003331 6.533096599334183 6.939064667667765 6.328938647569952
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 0 4.155778146462538 4.754255908386092 4.411022483047745 4.9500069900720085
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 0 7.497950700729135 7.11228466941283 7.215670846372031 7.12670743182283
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 0 6.9535057535553335 6.468649355720185 6.6620710229138425 6.3893951822252895
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 0 9.199829393361394 7.354250271209459 8.282715560896296 7.003766200256766
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 0 11.08199352263317 10.64395849273123 10.804742189032389 10.58791308893218
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 0 1.9506600027896468 2.5234000297372106 2.189021631410796 2.7124277058039077
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 0 6.176187323382486 5.912353001885904 5.99781700363053 5.9292900169274425
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 0 5.361936359391837 5.542230566933966 5.394290637686133 5.6071229768638595
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 0 7.127367130762288 6.085603318777245 6.53975405402846 5.886596797392443
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 0 7.043146353603362 6.333239767751213 6.61304392967029 6.223954465758911
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 0 7.898304768637654 7.285807210035788 7.535332926634478 7.20742970114507
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 0 5.897193943721199 6.316527702733016 6.051483237602287 6.439627943465492
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 0 7.995227344241755 7.510852049751229 7.662638390393504 7.485462081050134
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 0 8.451254791623 5.8775941942422065 7.491603977045475 5.269074587395313
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 0 7.508497892755898 7.850233971608034 7.646610095779767 7.907517160472313
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 0 5.466348205240514 2.8750715080297056 4.519140823162225 2.2466970897738037
