survey version standard standard_catagory shift CFA4P2-B CFA4P2-V CFA4P2-r CFA4P2-i 
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 0 9.131187686807085 8.324933645560108 8.020898813057627 7.728173027205772
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 0 7.385685265255333 7.169717281603931 7.192611215494792 7.265802723420938
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 0 5.134131327429486 4.756680466162579 4.677405029513312 4.637909446784162
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 0 5.84703482801201 4.9573822658299145 4.636261288829853 4.3847005959027765
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 0 12.147117555595969 11.47592911061512 11.204345834873028 10.9555427171908
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 0 8.4320168915276 7.459887492150977 7.069399478372691 6.695856880463149
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 0 9.712336251344865 9.176504717467122 8.994919672998858 8.83577041023827
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 0 6.81473916708898 6.67800088843994 6.738905955233721 6.845181946017112
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 0 10.05442332170496 9.661069718763692 9.549936089258168 9.460206971864649
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 0 6.4265613040004155 6.154206152470519 6.117683621597119 6.117337117860172
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 0 3.747755850812588 2.424240840332325 1.9120854699368754 1.5025275401922098
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 0 10.51711181637716 10.079532954414692 9.951837601655683 9.855873244329365
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 0 4.132129398777764 3.088481113527224 2.6868676408231833 2.3426022565460176
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 0 5.297380318180188 3.9469219090852556 3.174933871975955 1.505053813455321
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 0 7.167445593078355 6.4341944807551466 6.167661408436383 5.945407938490044
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 0 7.2999893150917785 7.154374102776203 7.22777089931775 7.351810356675093
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 0 6.803309968649899 5.867309672053726 5.5188382114599 5.248154163680729
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 0 1.378916683195982 1.540769632162086 1.752380017071693 2.0336184370704924
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 0 7.757009926370696 6.883882238828478 6.558521522098686 6.290361777551665
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 0 4.006447029825026 3.7965239980174568 3.840388962336454 3.9809166767272597
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 0 9.263403366601334 7.888431973261139 7.314935902297758 6.762610341915375
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 0 7.367785708197097 6.364733219494288 5.963317449112238 5.630584685533842
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 0 9.303114212115009 9.545250545322489 9.808922737141007 10.19511611060688
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 0 5.436484342877655 4.499666813447669 4.150212802437106 3.8714521607399437
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 0 10.88980038942978 10.473305741413906 10.347982568558283 10.242100954060652
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 0 6.436976019129808 5.478442163008872 5.12187694922645 4.83624236949464
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 0 7.3085128906320875 7.201917949333866 7.277403797785758 7.397345515883584
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 0 5.029643828409938 5.116658743170707 5.291570944942118 5.555982778969907
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 0 11.391155308863322 10.963279675870673 10.836438935636618 10.740886154153321
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 0 9.207943726366754 7.9591619233422835 7.438865501147787 6.955099794884623
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 0 9.072752497890882 9.050125147320436 9.179345377320075 9.367760424211598
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 0 11.022836156644669 10.552670326376333 10.422265018603827 10.318847415233611
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 0 5.193278197618017 4.324093999111118 4.0116224873039625 3.769997063101373
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 0 10.977669091579063 10.439361929533973 10.262434945064317 10.111685452543677
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 0 5.223324651109216 5.113515799569105 5.1858087144893465 5.3152113554306535
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 0 5.843520616522586 4.987310967939515 4.693012344007683 4.471824446759877
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 0 6.2768461887813665 6.262493115308712 6.386771438452334 6.576308489851497
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 0 6.226313047802751 6.026736971172931 6.071063855638399 6.1895457802581735
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 0 9.386029326302083 8.736342166270362 8.517372496349747 8.339232192871867
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 0 3.569951320140735 2.6778809628733287 2.388414033700509 2.132401909625008
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 0 6.98809489897895 6.095258985954772 5.807075452352442 5.581483169027669
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 0 3.743169002681313 3.8046777793804916 3.922823934017411 4.104916029572097
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 0 9.976950565210004 8.878765496956387 8.420401147127723 7.96715850629519
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 0 2.7583089040667303 2.212879813182661 2.063517320407054 1.9590795140762598
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 0 6.390586827200046 5.389009251425688 4.996488272893436 4.683957561086897
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 0 5.585510086511476 4.427532290764852 3.95845137835349 3.549175845054842
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 0 4.109400320609833 4.297227311159838 4.54883143532497 4.898577639202893
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 0 6.034242916008587 5.92208851404184 6.007476484484527 6.134553240057086
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 0 4.274953276264817 3.9896951010848456 3.969818261657731 3.990496168656181
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 0 7.775647803162393 6.577985331212944 6.082082127899631 5.625191626736667
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 0 5.576120532599795 4.632539737226957 4.294336469758178 4.033060488458942
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 0 5.062901244672496 5.044855836585637 5.1499876341744395 5.325360537167084
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 0 5.543921028034653 4.692222660545032 4.381597774995906 4.1544088041402265
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 0 6.141761498837273 6.212931283681557 6.384141777289453 6.6239629819203625
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 0 5.418671200263518 4.852004104111139 4.663484250652078 4.520832338803304
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 0 10.727875399711554 10.33344749124933 10.238487044814338 10.182275167007097
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 0 5.669188944725146 5.414203915442919 5.403776863819881 5.442916103870969
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 0 10.270213205955727 9.624347431731685 9.386712350223561 9.175703706222619
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 0 6.819543948416232 6.72869151033342 6.8161217422570735 6.945176100437093
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 0 10.165348659888245 9.428630809319586 9.124448053209612 8.870755899919635
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 0 4.572106183879377 4.751947350281399 4.9961164639096145 5.336814064605695
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 0 7.849596520587475 7.451092485074171 7.353799903704529 7.316295092687996
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 0 10.321782516408089 9.937850959387756 9.832460520480026 9.744239423603842
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 0 8.632701544882664 8.205272418187356 8.078765991984138 7.981274627873697
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 0 9.235602155830978 8.593011569265784 8.366113748763947 8.14567255391159
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 0 7.340166749562151 6.4725401607016595 6.09621373750048 5.829973223932891
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 0 9.5713441096172 8.199620677050497 7.6011145178394015 6.921804650062873
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 0 7.008944496186622 5.716947161722616 5.166640490671681 4.619138370844185
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 0 6.401372778492089 6.415957710769242 6.532785509015734 6.750969738118327
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 0 5.6327468120023845 4.781220049553974 4.463572885590291 4.221792397842664
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 0 8.712822998191655 8.005037815302913 7.754778575972998 7.5840640605924445
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 0 9.848845299200718 8.606834636111891 8.091626247982308 7.594149302299863
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 0 4.138477968594117 4.2333372794120985 4.414903201945637 4.676934664215137
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 0 6.357683917656072 6.394809130762867 6.521605585500981 6.744847535867576
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 0 9.136838968423426 9.113280599691524 9.249850075392086 9.466624416404924
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 0 8.447951976195206 8.028339755434892 7.904194649444789 7.795735669947318
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 0 4.502325040352389 4.680866005721591 4.928272883041049 5.268603072827817
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 0 7.233458351542744 6.235534532250221 5.862127213832511 5.567118751324147
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 0 3.7620204062291194 3.0792105216861616 2.8220241336343532 2.598832355986433
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 0 10.756409231742463 10.295286995817403 10.160071968078217 10.05350776416122
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 0 6.02637037140018 5.902536067897359 5.97724495961815 6.117783679346063
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 0 10.61860992439221 10.087388854158363 9.921808013396468 9.762846608171278
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 0 11.532386208483203 11.099802836175911 10.978679260599922 10.889704227310572
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 0 6.393467403366486 5.7610070794999055 5.564351342669929 5.424683744379726
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 0 9.041076896523357 8.562467024460833 8.397892565501063 8.24553072780274
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 0 10.063597227126767 9.301420165266912 8.974729351035094 8.677091763438634
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 0 5.958158418533987 5.166269050840868 4.886730408406627 4.675163282461371
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 0 9.541000830885352 8.338467875743724 7.809768994617115 7.279454869549708
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 0 10.806540772028065 10.337383305063366 10.1898984752379 10.067152707413525
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 0 10.077038565323942 9.646503316523564 9.515745805560577 9.409846569278129
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 0 8.668511353664428 7.692432432197394 7.214249552138656 6.808133604637073
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 0 7.310060797646891 6.501769443464881 6.162781259950175 5.883538849035878
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 0 3.5096540677287678 3.669852208627213 3.886069091811147 4.193203653517179
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 0 8.096394771984087 6.70970616219978 6.104563703519427 5.493319513551784
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 0 8.194949426220273 7.172011551515152 6.7864661066078105 6.4838738084861145
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 0 9.909722563035665 9.511826716852703 9.413804807814817 9.345149999293772
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 0 8.418096404709434 7.698195740969127 7.418867125212823 7.181944686084533
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 0 9.967959085377753 9.420599985032737 9.245129262864044 9.075669126680934
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 0 6.71085752208554 5.860361807729924 5.562912905260489 5.331143686384342
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 0 4.959588244620939 4.717410083406237 4.734533024419142 4.821637958235909
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 0 3.514934397053132 2.236786216814175 1.6978980742413539 1.1534892999032333
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 0 6.241328987716031 5.972413340244551 5.934822727560589 5.927716108612456
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 0 5.334524089975599 4.724138066806344 4.516361021016006 4.3673604443418395
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 0 9.385374466833067 8.331928337185573 7.903956508499216 7.49686186421342
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 0 9.939960130845925 8.832595070144716 8.298414155847144 7.833678918987621
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 0 8.688812965018915 7.89268265622053 7.581916787685468 7.277870359013855
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 0 4.863375746752144 3.961436335313139 3.6464965191693492 3.394195054841509
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 0 3.3043400712944617 3.312120944701527 3.4513047417300013 3.6485599963384576
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 0 2.830938289413691 2.920952808052875 3.077527850658817 3.3262176328306072
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 0 5.075124068019456 3.68397251536208 3.107453740431203 2.528795559464731
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 0 9.21889694543086 8.333611209779438 7.97549043138569 7.624137254657002
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 0 5.057537991175813 4.081894132855457 3.7130240785471313 3.382640667621823
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 0 10.148714447743266 8.741293600991845 8.10732800571708 7.28394651214081
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 0 8.62630475544664 7.948160138502193 7.705332027736804 7.502847893926992
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 0 10.512559511026446 10.222183659926532 10.181988932758852 10.179352050067612
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 0 3.397065780742583 2.23553254485745 1.8210108797976856 1.4705479340589296
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 0 5.7304847009850235 5.806851471600997 5.993228502326413 6.2842506658658355
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 0 2.5043917259590813 1.992043892258416 1.855389654879775 1.782448776170094
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 0 7.9609463660293684 7.725971253253484 7.737778303032132 7.81410256439141
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 0 6.096180971425969 5.366088659332008 5.10555274094711 4.908754455412238
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 0 2.9813406996035994 2.145055707152694 1.8715098479060854 1.6663765969650282
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 0 4.577691950268189 4.565351708856412 4.689059479426542 4.929282664576759
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 0 4.015519356749124 3.9702271983391784 4.062057720308604 4.223182004761382
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 0 8.421831622735613 7.297687940277172 6.891366999287253 6.547139015608371
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 0 4.18556435419481 4.2842521009000984 4.465670005189906 4.727346771742761
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 0 7.944286555681291 7.377488440206428 7.205599376259246 7.108430712833714
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 0 7.352008427695196 6.841882128627586 6.646734931549008 6.471261240405697
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 0 10.180456671452866 8.833623080374675 8.199026167126252 7.401863710135748
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 0 11.497853649575276 10.967928918843846 10.791765159070732 10.643577801695178
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 0 1.9949750379246682 2.0721037125927078 2.241366729183965 2.4967924974783298
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 0 6.508092270985248 6.1088445162828515 5.99636398682843 5.908321223868489
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 0 5.5735807248662645 5.379219512794468 5.423225940659434 5.525740500723712
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 0 7.846989633893756 6.879151177332923 6.491676276422189 6.101276108275263
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 0 7.621243037387831 6.857623379120931 6.584798705983558 6.339772725853328
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 0 8.39038030620706 7.745418546886303 7.512999117636357 7.290935447573835
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 0 6.023347112378659 5.967224031372248 6.096821535568949 6.294292615353973
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 0 8.491170884253894 7.852878335553204 7.647405033645707 7.509883067302509
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 0 9.458133326736714 8.094599495192483 7.384608837680527 5.947913487118958
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 0 7.6279318917609515 7.577872624313124 7.686860350662324 7.831849284170579
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 0 6.458580559381648 5.115571696166744 4.412090141253375 2.9470086718454684
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 0 6.540455028819242 5.865726202889015 5.63130443563839 5.423803526354929
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 0 9.607578926600802 8.986903736176039 8.751629418094424 8.517255951593645
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 0 2.399796884600491 2.3997219499443156 2.513978533371051 2.706249749230599
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 0 6.61323867866399 5.3710559002654295 4.861096616774009 4.402224874379444
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 0 6.300701747244869 5.230569214406928 4.811420726354341 4.46062615218313
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 0 6.511847135560529 6.0136067892299225 5.862252493338803 5.7411203497902665
CFA4P2 CFA4P2 spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 0 8.781099195768217 8.134786725027666 7.887200117184508 7.6795727522001
