survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 10 9.918 9.358 9.176 9.094
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 10 6.676 6.828 6.977 7.033
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 10 9.783 9.088 8.868 8.767
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 10 4.522 5.032 5.388 5.665
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 10 7.595 7.343 7.335 7.367
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 10 10.074 9.818 9.756 9.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 10 8.369 8.063 7.992 7.995
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 10 8.88 8.337 8.145 8.047
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 10 6.914 6.057 5.827 5.716
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 10 8.904 7.528 6.884 6.545
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 10 6.383 5.103 4.593 4.323
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 10 6.302 6.553 6.792 6.914
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 10 5.191 4.428 4.221 4.123
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 10 8.33 7.727 7.59 7.524
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 10 9.237 8.031 7.571 7.303
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 10 4.061 4.441 4.721 4.883
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 10 6.266 6.542 6.787 6.946
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 10 9.018 9.271 9.506 9.571
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 10 8.187 7.887 7.806 7.806
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 10 4.451 4.965 5.321 5.599
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 10 6.725 5.821 5.561 5.404
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 10 3.394 2.791 2.599 2.482
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 10 10.478 10.143 10.064 10.056
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 10 5.87 5.989 6.153 6.257
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 10 10.307 9.9 9.767 9.703
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 10 11.266 10.964 10.902 10.919
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 10 6.037 5.541 5.433 5.383
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 10 8.758 8.376 8.252 8.215
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 10 9.675 8.937 8.668 8.53
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 10 5.537 4.854 4.677 4.598
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 10 8.954 7.744 7.251 6.966
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 10 10.526 10.171 10.076 10.058
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 10 9.812 9.499 9.42 9.417
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 10 8.22 7.163 6.791 6.608
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 10 6.902 6.125 5.878 5.757
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 10 3.455 3.918 4.242 4.483
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 10 7.432 6.033 5.458 5.113
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 10 7.677 6.744 6.477 6.314
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 10 9.656 9.402 9.359 9.365
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 10 8.043 7.386 7.181 7.045
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 10 9.651 9.223 9.079 9.01
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 10 6.261 5.528 5.332 5.232
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 10 4.759 4.739 4.853 4.948
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 10 2.889 1.635 1.128 0.85
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 10 6.046 5.931 5.946 6.0
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 10 4.993 4.492 4.375 4.351
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 10 8.856 7.851 7.48 7.28
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 10 9.442 8.241 7.812 7.614
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 10 8.272 7.542 7.27 7.135
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 10 4.389 3.61 3.392 3.273
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 10 3.196 3.471 3.687 3.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 10 2.756 3.102 3.37 3.53
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 10 4.393 3.04 2.501 2.208
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 10 8.765 7.93 7.612 7.44
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 10 4.556 3.669 3.373 3.21
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 10 9.46 8.024 7.236 6.845
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 10 8.257 7.676 7.506 7.425
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 10 10.3 10.177 10.199 10.27
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 10 2.804 1.775 1.459 1.259
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 10 5.647 6.022 6.331 6.52
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 10 2.199 1.84 1.799 1.794
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 10 7.766 7.742 7.842 7.911
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 10 5.705 5.076 4.912 4.838
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 10 2.533 1.841 1.668 1.57
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 10 4.468 4.71 4.972 5.082
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 10 3.896 4.077 4.257 4.361
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 10 7.848 6.845 6.535 6.339
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 10 4.11 4.492 4.772 4.957
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 10 7.619 7.186 7.122 7.129
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 10 7.064 6.622 6.475 6.394
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 10 9.569 8.122 7.347 6.999
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 10 11.191 10.769 10.65 10.589
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 10 1.912 2.267 2.541 2.717
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 10 6.253 5.981 5.921 5.937
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 10 5.39 5.431 5.556 5.608
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 10 7.351 6.442 6.086 5.886
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 10 7.212 6.551 6.337 6.23
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 10 8.036 7.483 7.291 7.21
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 10 5.89 6.116 6.332 6.438
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 10 8.136 7.624 7.519 7.487
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 10 8.739 7.257 5.868 5.259
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 10 7.498 7.702 7.864 7.905
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 10 5.746 4.283 2.864 2.238
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 10 6.167 5.602 5.424 5.333
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 10 9.265 8.72 8.515 8.439
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 10 2.294 2.531 2.746 2.872
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 10 6.007 4.804 4.381 4.111
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 10 5.766 4.764 4.45 4.274
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 10 6.214 5.843 5.751 5.737
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 10 8.431 7.858 7.681 7.606
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 10 13.335 11.614 9.507 8.585
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 10 11.606 10.91 10.715 10.63
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 10 7.589 7.096 6.999 6.976
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 10 6.452 5.767 5.6 5.521
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 10 4.062 3.384 3.21 3.148
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 10 6.028 4.898 4.484 4.244
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 10 6.821 6.081 5.882 5.77
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 10 5.494 4.206 3.687 3.412
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 10 9.173 7.84 7.238 6.91
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 10 8.523 7.212 6.667 6.428
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 10 6.153 6.145 6.201 6.261
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 10 6.765 6.927 7.093 7.184
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 10 4.889 4.882 4.941 4.829
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 10 8.7 8.876 9.037 9.066
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 10 7.946 8.065 8.189 8.218
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 10 7.859 7.44 7.36 7.356
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 10 8.847 7.364 6.484 6.098
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 10 6.695 6.259 6.168 6.139
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 10 10.902 10.562 10.477 10.477
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 10 6.039 5.775 5.74 5.769
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 10 8.434 8.003 7.929 7.934
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 10 2.983 3.359 3.639 3.787
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 10 6.673 6.407 6.36 6.369
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 10 6.834 6.355 6.195 6.134
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 10 9.39 9.128 9.092 9.109
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 10 2.703 3.11 3.397 3.568
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 10 8.266 8.245 8.355 8.373
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 10 10.875 11.059 11.241 11.319
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 10 8.638 8.108 7.983 7.951
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 10 5.134 5.492 5.785 5.974
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 10 4.531 4.865 5.155 5.33
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 10 9.116 9.512 9.813 10.038
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 10 10.423 10.152 10.098 10.081
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 10 5.551 5.838 6.069 6.233
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 10 5.816 4.941 4.697 4.538
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 10 7.479 6.007 4.566 3.916
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 10 11.357 11.302 11.379 11.421
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 10 8.779 8.098 7.89 7.776
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 10 9.098 8.535 8.426 8.381
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 10 5.348 4.627 4.438 4.341
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 10 9.187 8.584 8.396 8.31
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 10 8.436 7.821 7.611 7.514
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 10 12.395 12.115 12.082 12.125
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 10 6.168 5.313 5.048 4.901
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 10 9.08 8.727 8.618 8.612
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 10 4.728 4.606 4.679 4.741
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 10 9.443 8.018 7.172 6.805
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 10 6.136 6.102 6.155 6.208
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 10 10.851 10.346 10.121 9.918
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 10 7.811 7.838 7.961 8.03
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 10 4.013 3.281 3.037 2.862
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 10 5.096 5.108 5.188 5.228
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 10 5.634 4.755 4.504 4.357
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 10 8.383 7.726 7.486 7.364
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 10 5.692 5.564 5.601 5.675
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 10 8.263 7.219 6.801 6.565
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 10 8.366 8.033 7.95 7.935
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 10 5.56 5.225 5.137 5.119
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 10 7.623 7.094 6.928 6.836
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 10 5.402 4.29 3.919 3.702
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 10 4.606 4.827 5.082 5.218
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 10 5.398 4.168 3.722 3.435
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 10 7.094 6.748 6.695 6.72
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 10 7.786 7.892 8.012 8.003
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 10 7.848 7.544 7.529 7.565
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 10 6.636 6.926 7.153 7.244
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 10 5.183 4.971 5.007 5.017
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 10 9.756 9.254 9.098 8.996
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 10 4.523 3.772 3.548 3.436
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 10 6.507 6.9 7.187 7.415
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 10 10.03 9.737 9.65 9.654
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 10 9.395 8.854 8.749 8.708
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 10 3.674 3.791 3.961 4.064
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 10 3.441 2.288 1.945 1.715
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 10 8.361 7.891 7.757 7.705
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 10 8.417 7.998 7.889 7.852
DES DES spectra/calspec23/bd26d2606_stis_006.fits calspec23 10 9.856 9.587 9.51 9.492
DES DES spectra/calspec23/wd0308_565_stis_009.fits calspec23 10 13.961 14.378 14.685 14.963
DES DES spectra/calspec23/sdss132811_stis_004.fits calspec23 10 17.021 17.3 17.523 17.705
DES DES spectra/calspec23/hz21_stis_007.fits calspec23 10 14.424 14.993 15.389 15.718
DES DES spectra/calspec23/gj7541a_stis_004.fits calspec23 10 12.235 12.416 12.611 12.812
DES DES spectra/calspec23/ngc6681_3_stis_002.fits calspec23 10 16.679 nan nan nan
DES DES spectra/calspec23/16cygb_stis_004.fits calspec23 10 6.463 6.025 5.927 5.902
DES DES spectra/calspec23/hd38949_stis_007.fits calspec23 10 7.988 7.632 7.565 7.562
DES DES spectra/calspec23/hd115169_stis_003.fits calspec23 10 9.473 9.051 8.95 8.918
DES DES spectra/calspec23/feige34_stis_006.fits calspec23 10 10.902 11.479 11.837 12.11
DES DES spectra/calspec23/18sco_stis_005.fits calspec23 10 5.712 5.298 5.203 5.178
DES DES spectra/calspec23/ngc6681_9_stis_002.fits calspec23 10 15.734 nan nan nan
DES DES spectra/calspec23/hd209458_stisnic_008.fits calspec23 10 7.831 7.5 7.444 7.449
DES DES spectra/calspec23/wd0320_539_stis_005.fits calspec23 10 14.721 15.252 15.63 15.944
DES DES spectra/calspec23/mucol_stis_007.fits calspec23 10 4.907 5.44 5.814 6.109
DES DES spectra/calspec23/ngc6681_12_stis_002.fits calspec23 10 16.998 nan nan nan
DES DES spectra/calspec23/hz43_stis_005.fits calspec23 10 12.662 13.228 13.617 13.938
DES DES spectra/calspec23/hd101452_stis_003.fits calspec23 10 7.582 7.532 7.606 7.66
DES DES spectra/calspec23/ngc2506g31_stis_003.fits calspec23 10 18.183 17.7 17.574 17.531
DES DES spectra/calspec23/hd158485_stis_005.fits calspec23 10 6.452 6.585 6.736 6.814
DES DES spectra/calspec23/ksi2ceti_stis_006.fits calspec23 10 4.137 4.463 4.714 4.832
DES DES spectra/calspec23/hd37962_stis_010.fits calspec23 10 8.069 7.651 7.55 7.521
DES DES spectra/calspec23/ngc6681_10_stis_002.fits calspec23 10 18.148 nan nan nan
DES DES spectra/calspec23/hd116405_stis_006.fits calspec23 10 8.18 8.514 8.772 8.899
DES DES spectra/calspec23/hd009051_stis_007.fits calspec23 10 9.261 8.639 8.405 8.282
DES DES spectra/calspec23/ngc6681_4_stis_002.fits calspec23 10 15.883 nan nan nan
DES DES spectra/calspec23/hd55677_stis_004.fits calspec23 10 9.387 9.57 9.74 9.797
DES DES spectra/calspec23/feige110_stisnic_008.fits calspec23 10 11.579 12.142 12.527 12.84
DES DES spectra/calspec23/hd185975_stis_007.fits calspec23 10 8.347 7.892 7.786 7.753
DES DES spectra/calspec23/hd200654_stis_007.fits calspec23 10 9.335 8.862 8.678 8.59
DES DES spectra/calspec23/hz44_stis_006.fits calspec23 10 11.413 11.969 12.367 12.694
DES DES spectra/calspec23/ngc6681_7_stis_002.fits calspec23 10 15.319 nan nan nan
DES DES spectra/calspec23/ngc6681_6_stis_002.fits calspec23 10 15.95 nan nan nan
DES DES spectra/calspec23/wd0947_857_stis_007.fits calspec23 10 15.527 16.077 16.465 16.783
DES DES spectra/calspec23/hd205905_stis_009.fits calspec23 10 6.955 6.561 6.483 6.469
DES DES spectra/calspec23/eta1dor_stis_004.fits calspec23 10 5.564 5.874 6.114 6.233
DES DES spectra/calspec23/sun_reference_stis_002.fits calspec23 10 -26.502 -26.95 -27.042 -27.053
DES DES spectra/calspec23/hd163466_stis_005.fits calspec23 10 6.847 6.914 7.036 7.105
DES DES spectra/calspec23/hz4_stis_008.fits calspec23 10 14.437 14.748 15.019 15.279
DES DES spectra/calspec23/bd_75d325_stis_006.fits calspec23 10 9.268 9.851 10.253 10.578
DES DES spectra/calspec23/alpha_lyr_stis_011.fits calspec23 10 -0.089 0.198 0.427 0.531
DES DES spectra/calspec23/hd180609_stis_006.fits calspec23 10 9.385 9.537 9.694 9.766
DES DES spectra/calspec23/bd11d3759_stis_003.fits calspec23 10 11.976 10.48 8.966 8.294
DES DES spectra/calspec23/hz43b_stis_005.fits calspec23 10 14.644 13.557 12.303 11.783
DES DES spectra/calspec23/hd128998_stis_003.fits calspec23 10 5.699 5.988 6.213 6.31
DES DES spectra/calspec23/ngc6681_8_stis_002.fits calspec23 10 16.633 nan nan nan
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 10 16.064 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 10 7.501 7.189 7.076 7.103
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 10 11.653 12.246 12.65 12.981
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 10 8.883 8.589 8.505 8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 10 8.967 8.512 8.404 8.369
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 10 6.747 6.337 6.256 6.239
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 10 9.858 9.57 9.494 9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 10 9.148 8.745 8.653 8.627
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 10 9.365 9.099 9.029 9.021
