survey version standard standard_catagory shift ZTFD-g ZTFD-r ZTFD-i 
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 0 4.932 5.15 5.359
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 0 5.129 4.344 4.141
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 0 6.033 6.39 6.663
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 0 5.104 4.634 4.52
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 0 10.475 10.218 10.189
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 0 5.456 5.392 5.461
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 0 9.934 9.353 9.165
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 0 6.657 6.813 6.972
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 0 9.803 9.085 8.855
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 0 4.497 5.011 5.39
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 0 7.593 7.334 7.328
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 0 10.074 9.81 9.748
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 0 8.371 8.055 7.984
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 0 8.895 8.332 8.133
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 0 6.941 6.055 5.814
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 0 8.967 7.534 6.853
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 0 6.439 5.107 4.567
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 0 6.28 6.535 6.789
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 0 5.218 4.425 4.208
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 0 8.348 7.722 7.579
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 0 9.291 8.034 7.549
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 0 4.037 4.422 4.719
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 0 6.242 6.524 6.784
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 0 8.995 9.253 9.502
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 0 8.188 7.88 7.797
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 0 4.426 4.943 5.322
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 0 6.762 5.82 5.544
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 0 3.412 2.787 2.585
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 0 10.482 10.135 10.055
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 0 5.851 5.973 6.149
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 0 10.317 9.894 9.755
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 0 11.268 10.956 10.893
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 0 6.051 5.536 5.423
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 0 8.763 8.369 8.242
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 0 9.696 8.934 8.654
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 0 5.562 4.851 4.665
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 0 9.005 7.748 7.233
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 0 10.53 10.164 10.067
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 0 9.814 9.491 9.411
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 0 8.251 7.164 6.774
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 0 6.925 6.123 5.864
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 0 3.429 3.897 4.242
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 0 7.496 6.039 5.433
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 0 7.716 6.743 6.459
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 0 9.656 9.393 9.351
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 0 8.064 7.383 7.166
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 0 9.661 9.217 9.068
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 0 6.288 5.526 5.317
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 0 4.743 4.725 4.849
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 0 2.945 1.639 1.102
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 0 6.042 5.92 5.94
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 0 5.006 4.486 4.366
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 0 8.897 7.852 7.465
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 0 9.483 8.243 7.794
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 0 8.297 7.54 7.257
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 0 4.421 3.608 3.377
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 0 3.172 3.453 3.683
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 0 2.729 3.083 3.368
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 0 4.459 3.045 2.474
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 0 8.796 7.929 7.598
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 0 4.592 3.669 3.357
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 0 9.525 8.033 7.2
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 0 8.273 7.672 7.493
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 0 10.293 10.167 10.193
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 0 2.854 1.776 1.439
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 0 5.624 6.002 6.33
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 0 2.203 1.832 1.791
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 0 7.754 7.728 7.838
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 0 5.725 5.072 4.9
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 0 2.56 1.838 1.654
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 0 4.446 4.692 4.969
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 0 3.881 4.061 4.252
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 0 7.896 6.845 6.516
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 0 4.087 4.473 4.77
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 0 7.628 7.179 7.114
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 0 7.069 6.616 6.463
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 0 9.634 8.126 7.319
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 0 11.199 10.763 10.64
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 0 1.888 2.248 2.539
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 0 6.253 5.973 5.913
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 0 5.375 5.417 5.551
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 0 7.386 6.443 6.07
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 0 7.236 6.548 6.325
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 0 8.052 7.479 7.28
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 0 5.866 6.099 6.329
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 0 8.15 7.618 7.509
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 0 8.801 7.275 5.814
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 0 7.477 7.685 7.859
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 0 5.807 4.302 2.81
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 0 6.184 5.598 5.413
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 0 9.279 8.716 8.505
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 0 2.271 2.514 2.743
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 0 6.061 4.807 4.358
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 0 5.807 4.764 4.434
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 0 6.22 5.836 5.742
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 0 8.446 7.853 7.67
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 0 13.434 11.637 9.455
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 0 11.628 10.907 10.703
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 0 7.602 7.09 6.99
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 0 6.477 5.763 5.588
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 0 4.083 3.38 3.199
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 0 6.075 4.901 4.466
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 0 6.849 6.078 5.868
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 0 5.55 4.211 3.662
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 0 9.231 7.846 7.209
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 0 8.57 7.216 6.646
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 0 6.14 6.133 6.195
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 0 6.745 6.911 7.089
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 0 4.88 4.87 4.929
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 0 8.68 8.86 9.031
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 0 7.928 8.051 8.183
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 0 7.867 7.433 7.352
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 0 8.905 7.371 6.454
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 0 6.706 6.252 6.158
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 0 10.906 10.554 10.469
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 0 6.038 5.766 5.733
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 0 8.443 7.997 7.92
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 0 2.96 3.34 3.636
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 0 6.673 6.398 6.352
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 0 6.845 6.35 6.185
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 0 9.39 9.119 9.084
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 0 2.68 3.092 3.396
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 0 8.251 8.231 8.35
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 0 10.855 11.042 11.237
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 0 8.652 8.103 7.973
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 0 5.11 5.473 5.784
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 0 4.51 4.846 5.154
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 0 9.092 9.492 9.813
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 0 10.425 10.144 10.089
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 0 5.532 5.821 6.067
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 0 5.853 4.94 4.679
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 0 7.539 6.026 4.51
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 0 11.345 11.289 11.374
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 0 8.805 8.095 7.876
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 0 9.115 8.53 8.415
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 0 5.376 4.624 4.425
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 0 9.203 8.58 8.384
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 0 8.455 7.818 7.6
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 0 12.396 12.107 12.075
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 0 6.202 5.312 5.033
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 0 9.084 8.721 8.609
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 0 4.718 4.594 4.674
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 0 9.507 8.024 7.141
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 0 6.124 6.09 6.149
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 0 10.863 10.34 10.104
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 0 7.796 7.824 7.956
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 0 4.044 3.279 3.02
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 0 5.086 5.096 5.181
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 0 5.667 4.754 4.488
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 0 8.404 7.723 7.473
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 0 5.683 5.553 5.596
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 0 8.306 7.221 6.785
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 0 8.371 8.025 7.941
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 0 5.566 5.217 5.128
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 0 7.637 7.089 6.917
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 0 5.451 4.291 3.9
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 0 4.583 4.808 5.08
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 0 5.454 4.171 3.699
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 0 7.099 6.74 6.687
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 0 7.767 7.879 8.006
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 0 7.851 7.535 7.522
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 0 6.613 6.908 7.149
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 0 5.182 4.96 5.0
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 0 9.767 9.249 9.086
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 0 4.548 3.77 3.536
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 0 6.483 6.881 7.187
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 0 10.031 9.73 9.641
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 0 9.411 8.849 8.739
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 3.655 3.775 3.958
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 3.497 2.289 1.923
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 8.374 7.885 7.747
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 8.426 7.992 7.879
ZTFD ZTFD spectra/calspec23/bd26d2606_stis_006.fits calspec23 0 9.855 9.579 9.501
ZTFD ZTFD spectra/calspec23/wd0308_565_stis_009.fits calspec23 0 13.934 14.357 14.685
ZTFD ZTFD spectra/calspec23/sdss132811_stis_004.fits calspec23 0 16.992 17.279 17.525
ZTFD ZTFD spectra/calspec23/hz21_stis_007.fits calspec23 0 14.398 14.97 15.391
ZTFD ZTFD spectra/calspec23/gj7541a_stis_004.fits calspec23 0 12.22 12.4 12.609
ZTFD ZTFD spectra/calspec23/ngc6681_3_stis_002.fits calspec23 0 16.661 nan nan
ZTFD ZTFD spectra/calspec23/16cygb_stis_004.fits calspec23 0 6.471 6.019 5.918
ZTFD ZTFD spectra/calspec23/hd38949_stis_007.fits calspec23 0 7.992 7.625 7.557
ZTFD ZTFD spectra/calspec23/hd115169_stis_003.fits calspec23 0 9.481 9.045 8.941
ZTFD ZTFD spectra/calspec23/feige34_stis_006.fits calspec23 0 10.876 11.457 11.838
ZTFD ZTFD spectra/calspec23/18sco_stis_005.fits calspec23 0 5.719 5.292 5.195
ZTFD ZTFD spectra/calspec23/ngc6681_9_stis_002.fits calspec23 0 15.719 nan nan
ZTFD ZTFD spectra/calspec23/hd209458_stisnic_008.fits calspec23 0 7.834 7.492 7.437
ZTFD ZTFD spectra/calspec23/wd0320_539_stis_005.fits calspec23 0 14.693 15.229 15.633
ZTFD ZTFD spectra/calspec23/mucol_stis_007.fits calspec23 0 4.882 5.418 5.816
ZTFD ZTFD spectra/calspec23/ngc6681_12_stis_002.fits calspec23 0 16.986 nan nan
ZTFD ZTFD spectra/calspec23/hz43_stis_005.fits calspec23 0 12.635 13.205 13.619
ZTFD ZTFD spectra/calspec23/hd101452_stis_003.fits calspec23 0 7.569 7.52 7.601
ZTFD ZTFD spectra/calspec23/ngc2506g31_stis_003.fits calspec23 0 18.195 17.694 17.564
ZTFD ZTFD spectra/calspec23/hd158485_stis_005.fits calspec23 0 6.432 6.57 6.732
ZTFD ZTFD spectra/calspec23/ksi2ceti_stis_006.fits calspec23 0 4.112 4.444 4.711
ZTFD ZTFD spectra/calspec23/hd37962_stis_010.fits calspec23 0 8.077 7.644 7.541
ZTFD ZTFD spectra/calspec23/ngc6681_10_stis_002.fits calspec23 0 18.14 nan nan
ZTFD ZTFD spectra/calspec23/hd116405_stis_006.fits calspec23 0 8.156 8.496 8.77
ZTFD ZTFD spectra/calspec23/hd009051_stis_007.fits calspec23 0 9.28 8.636 8.393
ZTFD ZTFD spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 15.867 nan nan
ZTFD ZTFD spectra/calspec23/hd55677_stis_004.fits calspec23 0 9.366 9.553 9.736
ZTFD ZTFD spectra/calspec23/feige110_stisnic_008.fits calspec23 0 11.552 12.12 12.53
ZTFD ZTFD spectra/calspec23/hd185975_stis_007.fits calspec23 0 8.357 7.887 7.776
ZTFD ZTFD spectra/calspec23/hd200654_stis_007.fits calspec23 0 9.344 8.858 8.666
ZTFD ZTFD spectra/calspec23/hz44_stis_006.fits calspec23 0 11.386 11.947 12.37
ZTFD ZTFD spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 15.344 nan nan
ZTFD ZTFD spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 15.935 nan nan
ZTFD ZTFD spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 15.501 16.054 16.467
ZTFD ZTFD spectra/calspec23/hd205905_stis_009.fits calspec23 0 6.962 6.554 6.474
ZTFD ZTFD spectra/calspec23/eta1dor_stis_004.fits calspec23 0 5.54 5.855 6.112
ZTFD ZTFD spectra/calspec23/sun_reference_stis_002.fits calspec23 0 -26.492 -26.956 -27.051
