survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 -25 5.116 4.645 4.53 4.503
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 -25 10.488 10.229 10.197 10.215
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 -25 5.475 5.403 5.465 5.509
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 -25 9.942 9.364 9.178 9.096
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 -25 6.678 6.824 6.973 7.033
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 -25 9.811 9.096 8.871 8.769
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 -25 4.511 5.022 5.38 5.659
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 -25 7.609 7.344 7.333 7.367
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 -25 10.086 9.821 9.756 9.77
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 -25 8.383 8.065 7.992 7.995
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 -25 8.903 8.343 8.148 8.049
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 -25 6.95 6.065 5.83 5.719
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 -25 8.954 7.543 6.895 6.553
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 -25 6.431 5.116 4.602 4.329
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 -25 6.3 6.546 6.787 6.913
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 -25 5.223 4.435 4.223 4.125
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 -25 8.357 7.732 7.591 7.526
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 -25 9.284 8.045 7.578 7.31
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 -25 4.055 4.433 4.715 4.881
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 -25 6.262 6.535 6.781 6.944
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 -25 9.017 9.264 9.5 9.572
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 -25 8.2 7.891 7.806 7.806
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 -25 4.44 4.954 5.312 5.593
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 -25 6.763 5.83 5.565 5.408
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 -25 3.418 2.797 2.602 2.486
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 -25 10.493 10.146 10.064 10.057
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 -25 5.875 5.985 6.148 6.256
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 -25 10.326 9.905 9.768 9.704
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 -25 11.28 10.966 10.902 10.919
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 -25 6.061 5.546 5.434 5.385
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 -25 8.774 8.38 8.253 8.216
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 -25 9.703 8.945 8.673 8.533
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 -25 5.567 4.861 4.679 4.6
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 -25 8.997 7.76 7.259 6.973
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 -25 10.541 10.175 10.076 10.058
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 -25 9.826 9.502 9.42 9.417
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 -25 8.26 7.174 6.797 6.612
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 -25 6.934 6.133 5.881 5.76
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 -25 3.445 3.908 4.234 4.478
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 -25 7.483 6.049 5.469 5.121
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 -25 7.715 6.753 6.481 6.318
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 -25 9.669 9.404 9.359 9.364
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 -25 8.068 7.393 7.183 7.049
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 -25 9.671 9.227 9.081 9.012
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 -25 6.293 5.536 5.334 5.235
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 -25 4.768 4.736 4.849 4.947
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 -25 2.937 1.648 1.136 0.856
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 -25 6.051 5.931 5.945 5.998
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 -25 5.016 4.497 4.376 4.351
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 -25 8.894 7.863 7.486 7.284
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 -25 9.487 8.254 7.819 7.619
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 -25 8.301 7.551 7.274 7.138
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 -25 4.423 3.618 3.395 3.277
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 -25 3.194 3.465 3.681 3.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 -25 2.75 3.094 3.364 3.528
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 -25 4.444 3.055 2.51 2.216
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 -25 8.797 7.94 7.617 7.444
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 -25 4.593 3.679 3.377 3.214
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 -25 9.509 8.039 7.25 6.855
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 -25 8.282 7.682 7.507 7.427
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 -25 10.309 10.177 10.198 10.268
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 -25 2.848 1.786 1.464 1.264
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 -25 5.641 6.013 6.324 6.517
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 -25 2.219 1.842 1.798 1.795
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 -25 7.774 7.739 7.839 7.911
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 -25 5.733 5.082 4.913 4.84
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 -25 2.565 1.848 1.67 1.572
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 -25 4.466 4.703 4.966 5.081
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 -25 3.893 4.072 4.253 4.358
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 -25 7.889 6.855 6.541 6.344
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 -25 4.103 4.484 4.765 4.953
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 -25 7.64 7.19 7.121 7.129
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 -25 7.081 6.627 6.477 6.396
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 -25 9.62 8.139 7.36 7.005
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 -25 11.209 10.773 10.651 10.591
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 -25 1.907 2.259 2.535 2.715
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 -25 6.267 5.984 5.921 5.936
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 -25 5.397 5.428 5.552 5.609
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 -25 7.386 6.454 6.091 5.891
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 -25 7.24 6.558 6.34 6.233
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 -25 8.058 7.49 7.293 7.212
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 -25 5.891 6.11 6.327 6.437
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 -25 8.16 7.629 7.519 7.488
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 -25 8.781 7.274 5.891 5.275
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 -25 7.499 7.697 7.86 7.906
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 -25 5.787 4.3 2.888 2.254
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 -25 6.193 5.608 5.426 5.335
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 -25 9.286 8.727 8.518 8.441
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 -25 2.292 2.525 2.74 2.871
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 -25 6.054 4.817 4.388 4.118
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 -25 5.806 4.775 4.455 4.279
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 -25 6.233 5.847 5.751 5.737
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 -25 8.455 7.864 7.683 7.608
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 -25 13.384 11.641 9.543 8.604
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 -25 11.637 10.917 10.717 10.632
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 -25 7.613 7.101 6.999 6.976
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 -25 6.482 5.774 5.602 5.523
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 -25 4.092 3.39 3.212 3.15
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 -25 6.071 4.912 4.491 4.25
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 -25 6.853 6.088 5.885 5.773
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 -25 5.542 4.22 3.696 3.419
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 -25 9.222 7.854 7.249 6.918
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 -25 8.57 7.227 6.676 6.433
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 -25 6.159 6.144 6.199 6.261
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 -25 6.768 6.922 7.088 7.184
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 -25 4.894 4.881 4.941 4.831
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 -25 8.701 8.872 9.033 9.067
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 -25 7.948 8.062 8.186 8.219
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 -25 7.879 7.443 7.36 7.356
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 -25 8.894 7.383 6.499 6.105
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 -25 6.717 6.263 6.168 6.14
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 -25 10.917 10.565 10.477 10.477
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 -25 6.054 5.777 5.739 5.768
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 -25 8.455 8.007 7.928 7.935
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 -25 2.977 3.351 3.632 3.785
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 -25 6.687 6.409 6.359 6.369
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 -25 6.854 6.361 6.197 6.135
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 -25 9.402 9.13 9.091 9.108
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 -25 2.694 3.102 3.392 3.563
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 -25 8.271 8.243 8.352 8.374
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 -25 10.878 11.053 11.236 11.319
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 -25 8.662 8.113 7.984 7.952
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 -25 5.128 5.484 5.778 5.971
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 -25 4.527 4.857 5.149 5.327
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 -25 9.109 9.503 9.806 10.033
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 -25 10.437 10.154 10.098 10.081
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 -25 5.546 5.832 6.064 6.23
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 -25 5.853 4.95 4.7 4.543
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 -25 7.519 6.024 4.59 3.933
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 -25 11.366 11.3 11.376 11.421
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 -25 8.807 8.106 7.893 7.778
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 -25 9.124 8.54 8.426 8.382
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 -25 5.38 4.634 4.44 4.344
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 -25 9.213 8.591 8.398 8.313
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 -25 8.462 7.829 7.614 7.517
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 -25 12.408 12.118 12.08 12.123
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 -25 6.204 5.322 5.052 4.904
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 -25 9.095 8.732 8.618 8.612
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 -25 4.739 4.605 4.676 4.741
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 -25 9.493 8.036 7.187 6.813
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 -25 6.142 6.101 6.153 6.207
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 -25 10.869 10.353 10.125 9.923
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 -25 7.817 7.835 7.957 8.03
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 -25 4.049 3.289 3.041 2.866
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 -25 5.099 5.107 5.186 5.228
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 -25 5.67 4.764 4.508 4.361
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 -25 8.408 7.734 7.489 7.366
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 -25 5.702 5.564 5.599 5.674
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 -25 8.302 7.233 6.808 6.57
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 -25 8.382 8.036 7.95 7.935
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 -25 5.577 5.228 5.137 5.119
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 -25 7.645 7.1 6.93 6.838
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 -25 5.446 4.301 3.925 3.708
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 -25 4.609 4.82 5.075 5.217
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 -25 5.446 4.181 3.729 3.442
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 -25 7.112 6.751 6.694 6.719
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 -25 7.787 7.889 8.013 8.001
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 -25 7.866 7.546 7.527 7.564
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 -25 6.633 6.919 7.147 7.244
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 -25 5.198 4.971 5.004 5.018
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 -25 9.778 9.26 9.1 8.998
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 -25 4.554 3.781 3.551 3.439
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 -25 6.5 6.892 7.181 7.41
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 -25 10.044 9.741 9.65 9.654
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 -25 9.42 8.859 8.75 8.71
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 -25 3.678 3.786 3.956 4.063
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 -25 3.487 2.299 1.95 1.722
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 -25 8.384 7.896 7.758 7.706
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 -25 8.437 8.002 7.889 7.853
DES DES spectra/calspec23/bd26d2606_stis_006.fits calspec23 -25 9.868 9.59 9.511 9.492
DES DES spectra/calspec23/wd0308_565_stis_009.fits calspec23 -25 13.955 14.368 14.679 14.956
DES DES spectra/calspec23/sdss132811_stis_004.fits calspec23 -25 17.026 17.292 17.517 17.701
DES DES spectra/calspec23/hz21_stis_007.fits calspec23 -25 14.409 14.982 15.38 15.71
DES DES spectra/calspec23/gj7541a_stis_004.fits calspec23 -25 12.233 12.411 12.606 12.807
DES DES spectra/calspec23/ngc6681_3_stis_002.fits calspec23 -25 16.678 nan nan nan
DES DES spectra/calspec23/16cygb_stis_004.fits calspec23 -25 6.483 6.029 5.927 5.903
DES DES spectra/calspec23/hd38949_stis_007.fits calspec23 -25 8.006 7.636 7.565 7.562
DES DES spectra/calspec23/hd115169_stis_003.fits calspec23 -25 9.493 9.055 8.95 8.919
DES DES spectra/calspec23/feige34_stis_006.fits calspec23 -25 10.887 11.468 11.829 12.104
DES DES spectra/calspec23/18sco_stis_005.fits calspec23 -25 5.731 5.302 5.204 5.179
DES DES spectra/calspec23/ngc6681_9_stis_002.fits calspec23 -25 15.738 nan nan nan
DES DES spectra/calspec23/hd209458_stisnic_008.fits calspec23 -25 7.849 7.503 7.444 7.449
DES DES spectra/calspec23/wd0320_539_stis_005.fits calspec23 -25 14.711 15.241 15.622 15.936
DES DES spectra/calspec23/mucol_stis_007.fits calspec23 -25 4.895 5.43 5.805 6.103
DES DES spectra/calspec23/ngc6681_12_stis_002.fits calspec23 -25 17.0 nan nan nan
DES DES spectra/calspec23/hz43_stis_005.fits calspec23 -25 12.649 13.216 13.608 13.93
DES DES spectra/calspec23/hd101452_stis_003.fits calspec23 -25 7.59 7.531 7.604 7.66
DES DES spectra/calspec23/ngc2506g31_stis_003.fits calspec23 -25 18.203 17.704 17.575 17.532
DES DES spectra/calspec23/hd158485_stis_005.fits calspec23 -25 6.455 6.581 6.732 6.814
DES DES spectra/calspec23/ksi2ceti_stis_006.fits calspec23 -25 4.133 4.456 4.707 4.831
DES DES spectra/calspec23/hd37962_stis_010.fits calspec23 -25 8.089 7.655 7.551 7.522
DES DES spectra/calspec23/ngc6681_10_stis_002.fits calspec23 -25 18.155 nan nan nan
DES DES spectra/calspec23/hd116405_stis_006.fits calspec23 -25 8.176 8.507 8.766 8.898
DES DES spectra/calspec23/hd009051_stis_007.fits calspec23 -25 9.285 8.647 8.409 8.285
DES DES spectra/calspec23/ngc6681_4_stis_002.fits calspec23 -25 15.884 nan nan nan
DES DES spectra/calspec23/hd55677_stis_004.fits calspec23 -25 9.387 9.565 9.736 9.798
DES DES spectra/calspec23/feige110_stisnic_008.fits calspec23 -25 11.566 12.131 12.518 12.832
DES DES spectra/calspec23/hd185975_stis_007.fits calspec23 -25 8.368 7.897 7.786 7.755
DES DES spectra/calspec23/hd200654_stis_007.fits calspec23 -25 9.352 8.869 8.681 8.592
DES DES spectra/calspec23/hz44_stis_006.fits calspec23 -25 11.4 11.958 12.358 12.686
DES DES spectra/calspec23/ngc6681_7_stis_002.fits calspec23 -25 15.347 nan nan nan
DES DES spectra/calspec23/ngc6681_6_stis_002.fits calspec23 -25 15.952 nan nan nan
DES DES spectra/calspec23/wd0947_857_stis_007.fits calspec23 -25 15.515 16.066 16.456 16.775
DES DES spectra/calspec23/hd205905_stis_009.fits calspec23 -25 6.975 6.564 6.482 6.47
DES DES spectra/calspec23/eta1dor_stis_004.fits calspec23 -25 5.562 5.867 6.108 6.233
DES DES spectra/calspec23/sun_reference_stis_002.fits calspec23 -25 -26.481 -26.946 -27.042 -27.052
DES DES spectra/calspec23/hd163466_stis_005.fits calspec23 -25 6.852 6.911 7.032 7.105
DES DES spectra/calspec23/hz4_stis_008.fits calspec23 -25 14.441 14.739 15.011 15.272
DES DES spectra/calspec23/bd_75d325_stis_006.fits calspec23 -25 9.254 9.84 10.243 10.57
DES DES spectra/calspec23/alpha_lyr_stis_011.fits calspec23 -25 -0.09 0.192 0.422 0.531
DES DES spectra/calspec23/hd180609_stis_006.fits calspec23 -25 9.387 9.532 9.69 9.766
DES DES spectra/calspec23/bd11d3759_stis_003.fits calspec23 -25 12.022 10.502 8.993 8.308
DES DES spectra/calspec23/hz43b_stis_005.fits calspec23 -25 14.666 13.577 12.325 11.793
DES DES spectra/calspec23/hd128998_stis_003.fits calspec23 -25 5.698 5.982 6.207 6.31
DES DES spectra/calspec23/ngc6681_8_stis_002.fits calspec23 -25 16.634 nan nan nan
