survey version standard standard_catagory shift PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 0 6.0188 6.0409 6.179 6.2807
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 0 8.989 8.5124 8.3499 8.2861
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 0 3.0411 2.3895 2.1494 2.0033
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 0 6.4664 5.8066 5.5951 5.4861
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 0 3.6462 3.8867 4.0919 4.2582
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 0 9.3782 8.4408 7.9974 7.7817
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 0 2.4022 2.0523 1.964 1.9325
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 0 5.8376 5.0038 4.7032 4.5512
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 0 4.9595 3.9742 3.5748 3.3785
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 0 4.0559 4.5005 4.8722 5.1349
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 0 5.8633 5.9757 6.1231 6.2264
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 0 4.0354 3.9474 3.9866 4.0431
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 0 7.1338 6.1013 5.6561 5.4116
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 0 5.0409 4.2975 4.0484 3.9319
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 0 4.9359 5.1148 5.3117 5.4616
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 0 5.0569 4.3819 4.1678 4.0724
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 0 6.0455 6.3438 6.6055 6.766
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 0 5.0599 4.6558 4.5284 4.501
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 0 10.4481 10.2227 10.1844 10.1959
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 0 5.4426 5.3799 5.4377 5.4979
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 0 9.8811 9.3835 9.1892 9.113
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 0 6.6589 6.7843 6.9341 7.0251
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 0 9.7428 9.1266 8.8866 8.7847
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 0 4.5157 4.9486 5.3111 5.5678
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 0 7.5665 7.3373 7.316 7.3498
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 0 10.0476 9.819 9.7475 9.7563
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 0 8.3407 8.0667 7.9858 7.98
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 0 8.8439 8.3639 8.16 8.0705
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 0 6.8661 6.1002 5.8451 5.7431
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 0 8.8444 7.6353 6.9663 6.6382
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 0 6.3242 5.1914 4.6534 4.3953
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 0 6.2885 6.4949 6.7323 6.8827
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 0 5.1462 4.4651 4.2355 4.1416
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 0 8.2889 7.7504 7.5928 7.5404
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 0 9.1802 8.1144 7.626 7.3826
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 0 4.0511 4.3734 4.6561 4.8348
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 0 6.253 6.4834 6.7262 6.8965
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 0 9.0029 9.2116 9.4498 9.5665
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 0 8.1588 7.8927 7.8004 7.7941
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 0 4.4438 4.8808 5.2426 5.502
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 0 6.6755 5.8679 5.585 5.4404
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 0 3.3563 2.8209 2.612 2.5094
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 0 10.4487 10.1489 10.058 10.0464
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 0 5.8513 5.9455 6.1042 6.2313
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 0 10.2751 9.9139 9.7729 9.7142
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 0 11.2376 10.9657 10.8941 10.8968
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 0 5.9996 5.5564 5.4321 5.3952
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 0 8.7282 8.3904 8.2541 8.2136
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 0 9.6325 8.9783 8.6971 8.5652
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 0 5.4947 4.8857 4.6872 4.6112
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 0 8.9021 7.837 7.3159 7.0504
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 0 10.4959 10.1798 10.0731 10.0534
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 0 9.7838 9.5044 9.4154 9.4028
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 0 8.1679 7.2275 6.8352 6.6555
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 0 6.8567 6.1658 5.9015 5.7854
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 0 3.4475 3.8411 4.1698 4.3991
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 0 7.3717 6.1364 5.5354 5.216
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 0 7.626 6.793 6.5021 6.3511
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 0 9.6288 9.3985 9.3475 9.3578
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 0 8.0057 7.4187 7.1969 7.0783
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 0 9.6174 9.2374 9.087 9.0238
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 0 6.2166 5.5636 5.344 5.2485
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 0 4.7347 4.7076 4.8116 4.9203
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 0 2.8311 1.7227 1.1874 0.9278
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 0 6.0246 5.914 5.926 5.9692
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 0 4.9571 4.5096 4.3748 4.3471
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 0 8.8081 7.9204 7.5237 7.3331
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 0 9.3859 8.3156 7.8639 7.6683
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 0 8.2317 7.5878 7.2974 7.1678
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 0 4.3435 3.6488 3.4092 3.2969
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 0 3.1821 3.4143 3.6323 3.7556
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 0 2.7445 3.0371 3.3061 3.4841
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 0 4.333 3.136 2.5644 2.2864
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 0 8.7221 7.9857 7.6471 7.486
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 0 4.5071 3.7214 3.4035 3.2501
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 0 9.3999 8.1513 7.3382 6.9526
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 0 8.2191 7.7027 7.5146 7.4407
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 0 10.2768 10.1617 10.177 10.2318
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 0 2.7494 1.831 1.4923 1.31
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 0 5.6363 5.9496 6.2622 6.4605
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 0 2.1659 1.8422 1.7843 1.7909
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 0 7.7436 7.7112 7.8056 7.8932
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 0 5.6643 5.1027 4.9202 4.8527
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 0 2.4888 1.8696 1.6781 1.5891
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 0 4.4543 4.65 4.9101 5.0559
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 0 3.8817 4.0281 4.2099 4.3219
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 0 7.7964 6.9013 6.5696 6.3871
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 0 4.1005 4.4243 4.7065 4.8945
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 0 7.5841 7.1949 7.1122 7.1164
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 0 7.0332 6.6407 6.4814 6.4124
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 0 9.5103 8.2323 7.4606 7.086
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 0 11.1596 10.7846 10.6519 10.6021
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 0 1.9014 2.2005 2.4765 2.6624
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 0 6.2256 5.9834 5.9116 5.9207
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 0 5.3679 5.3941 5.5159 5.6013
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 0 7.304 6.5053 6.1277 5.9382
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 0 7.1717 6.5856 6.3554 6.2536
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 0 8.0 7.5114 7.3041 7.227
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 0 5.8732 6.0598 6.2785 6.4164
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 0 8.098 7.6396 7.5173 7.4868
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 0 8.6875 7.4767 6.041 5.423
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 0 7.4825 7.6536 7.8194 7.9043
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 0 5.6954 4.5057 3.0437 2.4045
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 0 6.1289 5.6288 5.4377 5.3517
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 0 9.2299 8.7511 8.5319 8.45
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 0 2.2804 2.4783 2.6887 2.8381
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 0 5.9495 4.88 4.4323 4.1873
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 0 5.7139 4.8225 4.4821 4.3206
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 0 6.1828 5.8522 5.7474 5.7304
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 0 8.3935 7.8847 7.6923 7.6204
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 0 13.2889 11.9227 9.8168 8.8474
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 0 11.563 10.9444 10.7274 10.6472
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 0 7.5526 7.1104 6.9957 6.9741
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 0 6.4088 5.7962 5.609 5.5356
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 0 4.02 3.4148 3.2185 3.1558
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 0 5.9744 4.9757 4.5342 4.3109
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 0 6.776 6.1158 5.8969 5.7923
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 0 5.4356 4.2974 3.7506 3.4862
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 0 9.1141 7.9412 7.3158 7.0025
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 0 8.4656 7.3035 6.7381 6.4903
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 0 6.1324 6.1207 6.1726 6.24
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 0 6.7478 6.8809 7.0444 7.1668
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 0 4.8687 4.8553 4.9221 4.8615
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 0 8.6836 8.8299 8.9941 9.0653
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 0 7.9285 8.027 8.1507 8.2165
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 0 7.8248 7.4498 7.3534 7.3467
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 0 8.7903 7.4947 6.6145 6.1923
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 0 6.6602 6.2699 6.1645 6.1394
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 0 10.8725 10.5685 10.4716 10.4657
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 0 6.0105 5.7737 5.7253 5.7509
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 0 8.3993 8.0135 7.9204 7.9216
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 0 2.9729 3.2905 3.5748 3.743
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 0 6.6448 6.4062 6.3491 6.3553
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 0 6.8007 6.3774 6.2038 6.1423
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 0 9.3631 9.126 9.0806 9.0888
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 0 2.6947 3.0396 3.3427 3.4984
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 0 8.2446 8.2151 8.3182 8.3773
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 0 10.8578 11.0077 11.1919 11.307
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 0 8.6002 8.1277 7.9833 7.9507
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 0 5.1233 5.4238 5.7171 5.9139
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 0 4.5195 4.797 5.0889 5.2749
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 0 9.1054 9.4394 9.7437 9.9625
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 0 10.3953 10.151 10.0895 10.0802
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 0 5.5382 5.778 6.0135 6.1735
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 0 5.7672 4.9853 4.7183 4.5789
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 0 7.4291 6.2322 4.7478 4.0921
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 0 11.3333 11.2752 11.3477 11.4134
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 0 8.7375 8.1324 7.9086 7.7936
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 0 9.0589 8.5542 8.4243 8.3867
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 0 5.3044 4.6606 4.4498 4.3602
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 0 9.1481 8.6136 8.4086 8.3299
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 0 8.3979 7.8549 7.628 7.5371
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 0 12.3672 12.1164 12.065 12.098
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 0 6.1206 5.3602 5.0738 4.9357
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 0 9.051 8.7391 8.616 8.6011
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 0 4.7018 4.5845 4.6472 4.7208
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 0 9.3851 8.1388 7.2925 6.8999
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 0 6.114 6.0781 6.1284 6.1881
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 0 10.8196 10.3723 10.1449 9.9806
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 0 7.7897 7.8021 7.9212 8.0148
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 0 3.9658 3.3176 3.0614 2.9082
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 0 5.0764 5.0796 5.1569 5.2088
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 0 5.5848 4.8005 4.5274 4.3917
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 0 8.3442 7.7645 7.5082 7.3916
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 0 5.667 5.5478 5.5742 5.643
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 0 8.2148 7.2955 6.8521 6.634
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 0 8.336 8.039 7.9458 7.928
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 0 5.5296 5.231 5.1331 5.1143
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 0 7.5868 7.1174 6.939 6.8587
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 0 5.347 4.3568 3.9606 3.7608
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 0 4.5887 4.7676 5.0187 5.1884
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 0 5.3406 4.2475 3.776 3.5267
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 0 7.0633 6.7517 6.6829 6.699
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 0 7.7683 7.8533 7.9912 8.0018
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 0 7.8173 7.5405 7.5106 7.546
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 0 6.6224 6.8662 7.0963 7.2258
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 0 5.1548 4.9554 4.9829 5.0181
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 0 9.7203 9.2754 9.1089 9.0199
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 0 4.4803 3.8127 3.5647 3.4637
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 0 6.4974 6.83 7.1209 7.3342
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 0 10.0022 9.7435 9.6442 9.6429
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 0 9.3563 8.8719 8.7464 8.7159
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 3.6545 3.7463 3.9118 4.0396
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 3.3844 2.3524 1.9813 1.7739
