survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 5 9.922 9.359 9.176 9.094
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 5 6.676 6.828 6.977 7.033
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 5 9.787 9.089 8.868 8.768
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 5 4.521 5.031 5.387 5.664
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 5 7.597 7.343 7.335 7.367
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 5 10.076 9.819 9.756 9.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 5 8.371 8.063 7.992 7.995
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 5 8.883 8.338 8.146 8.047
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 5 6.919 6.058 5.828 5.717
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 5 8.911 7.53 6.885 6.546
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 5 6.39 5.105 4.594 4.324
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 5 6.302 6.552 6.792 6.914
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 5 5.196 4.429 4.221 4.123
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 5 8.334 7.727 7.591 7.524
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 5 9.243 8.033 7.572 7.304
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 5 4.06 4.44 4.72 4.883
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 5 6.265 6.541 6.786 6.946
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 5 9.018 9.27 9.505 9.571
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 5 8.189 7.888 7.806 7.806
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 5 4.449 4.963 5.319 5.598
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 5 6.731 5.822 5.561 5.404
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 5 3.397 2.792 2.6 2.483
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 5 10.48 10.143 10.064 10.056
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 5 5.871 5.988 6.152 6.257
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 5 10.31 9.901 9.767 9.703
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 5 11.268 10.964 10.902 10.919
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 5 6.04 5.542 5.433 5.384
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 5 8.76 8.376 8.252 8.215
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 5 9.679 8.938 8.669 8.53
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 5 5.542 4.855 4.678 4.598
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 5 8.96 7.746 7.253 6.967
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 5 10.528 10.172 10.076 10.058
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 5 9.814 9.499 9.42 9.417
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 5 8.225 7.165 6.792 6.608
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 5 6.906 6.126 5.878 5.758
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 5 3.454 3.916 4.241 4.482
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 5 7.439 6.035 5.46 5.114
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 5 7.682 6.745 6.477 6.314
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 5 9.658 9.402 9.359 9.365
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 5 8.047 7.387 7.181 7.046
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 5 9.653 9.224 9.079 9.01
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 5 6.265 5.529 5.332 5.232
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 5 4.76 4.738 4.852 4.948
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 5 2.896 1.637 1.129 0.851
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 5 6.046 5.931 5.946 6.0
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 5 4.997 4.492 4.375 4.351
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 5 8.861 7.852 7.481 7.281
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 5 9.448 8.243 7.813 7.615
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 5 8.276 7.543 7.271 7.136
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 5 4.394 3.611 3.393 3.274
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 5 3.196 3.47 3.686 3.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 5 2.755 3.1 3.369 3.53
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 5 4.4 3.042 2.503 2.21
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 5 8.769 7.931 7.613 7.441
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 5 4.561 3.671 3.373 3.21
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 5 9.467 8.026 7.238 6.847
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 5 8.261 7.676 7.506 7.425
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 5 10.302 10.177 10.199 10.269
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 5 2.81 1.777 1.46 1.26
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 5 5.646 6.021 6.33 6.52
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 5 2.202 1.84 1.799 1.794
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 5 7.767 7.741 7.842 7.911
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 5 5.709 5.076 4.912 4.838
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 5 2.538 1.842 1.669 1.57
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 5 4.468 4.709 4.971 5.082
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 5 3.896 4.076 4.256 4.36
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 5 7.854 6.846 6.536 6.34
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 5 4.109 4.491 4.771 4.956
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 5 7.622 7.186 7.122 7.129
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 5 7.066 6.623 6.476 6.394
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 5 9.576 8.124 7.349 6.999
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 5 11.194 10.769 10.65 10.59
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 5 1.912 2.266 2.54 2.717
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 5 6.255 5.982 5.921 5.937
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 5 5.391 5.431 5.555 5.609
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 5 7.356 6.444 6.086 5.887
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 5 7.216 6.552 6.338 6.23
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 5 8.039 7.484 7.291 7.21
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 5 5.89 6.115 6.331 6.438
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 5 8.139 7.625 7.519 7.487
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 5 8.745 7.26 5.872 5.261
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 5 7.498 7.701 7.864 7.906
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 5 5.752 4.286 2.868 2.241
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 5 6.171 5.603 5.424 5.333
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 5 9.268 8.721 8.516 8.439
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 5 2.294 2.53 2.745 2.872
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 5 6.014 4.806 4.382 4.112
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 5 5.771 4.765 4.451 4.275
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 5 6.217 5.843 5.751 5.737
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 5 8.434 7.858 7.681 7.607
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 5 13.341 11.618 9.512 8.588
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 5 11.611 10.911 10.715 10.63
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 5 7.593 7.097 6.999 6.976
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 5 6.456 5.768 5.601 5.521
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 5 4.066 3.385 3.21 3.148
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 5 6.034 4.9 4.485 4.245
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 5 6.825 6.082 5.883 5.771
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 5 5.501 4.208 3.688 3.414
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 5 9.18 7.842 7.24 6.912
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 5 8.53 7.214 6.669 6.429
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 5 6.154 6.145 6.201 6.261
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 5 6.766 6.926 7.092 7.184
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 5 4.89 4.882 4.941 4.829
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 5 8.7 8.876 9.036 9.066
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 5 7.946 8.065 8.188 8.218
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 5 7.862 7.44 7.36 7.356
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 5 8.854 7.367 6.486 6.099
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 5 6.698 6.259 6.168 6.139
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 5 10.904 10.563 10.477 10.477
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 5 6.041 5.775 5.74 5.769
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 5 8.437 8.004 7.929 7.935
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 5 2.983 3.358 3.638 3.787
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 5 6.675 6.407 6.36 6.369
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 5 6.837 6.356 6.195 6.134
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 5 9.392 9.128 9.092 9.109
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 5 2.702 3.109 3.396 3.567
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 5 8.267 8.245 8.355 8.373
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 5 10.875 11.058 11.24 11.319
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 5 8.641 8.109 7.983 7.951
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 5 5.133 5.491 5.784 5.973
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 5 4.531 4.863 5.154 5.329
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 5 9.115 9.511 9.812 10.037
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 5 10.425 10.152 10.098 10.081
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 5 5.55 5.837 6.068 6.233
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 5 5.821 4.942 4.697 4.539
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 5 7.484 6.01 4.569 3.919
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 5 11.359 11.302 11.379 11.421
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 5 8.783 8.1 7.89 7.776
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 5 9.102 8.536 8.426 8.381
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 5 5.353 4.628 4.439 4.341
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 5 9.191 8.585 8.396 8.311
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 5 8.44 7.822 7.612 7.515
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 5 12.397 12.115 12.081 12.125
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 5 6.173 5.314 5.049 4.901
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 5 9.082 8.728 8.618 8.612
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 5 4.73 4.606 4.678 4.741
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 5 9.45 8.02 7.175 6.806
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 5 6.137 6.102 6.155 6.208
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 5 10.853 10.347 10.121 9.919
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 5 7.812 7.838 7.96 8.03
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 5 4.018 3.282 3.038 2.862
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 5 5.096 5.108 5.188 5.228
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 5 5.639 4.756 4.504 4.358
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 5 8.386 7.727 7.486 7.364
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 5 5.693 5.564 5.601 5.675
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 5 8.269 7.221 6.802 6.566
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 5 8.368 8.033 7.95 7.935
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 5 5.563 5.225 5.137 5.119
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 5 7.626 7.095 6.929 6.836
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 5 5.408 4.291 3.92 3.703
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 5 4.606 4.826 5.081 5.218
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 5 5.405 4.17 3.723 3.436
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 5 7.097 6.748 6.695 6.72
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 5 7.786 7.892 8.012 8.003
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 5 7.851 7.544 7.529 7.565
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 5 6.635 6.925 7.152 7.244
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 5 5.186 4.971 5.006 5.017
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 5 9.759 9.255 9.098 8.996
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 5 4.527 3.773 3.549 3.436
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 5 6.507 6.899 7.186 7.414
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 5 10.032 9.738 9.65 9.654
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 5 9.399 8.855 8.75 8.709
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 5 3.675 3.79 3.96 4.064
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 5 3.447 2.289 1.946 1.716
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 5 8.364 7.892 7.757 7.705
DES DES spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 5 8.42 7.998 7.889 7.852
DES DES spectra/calspec23/bd26d2606_stis_006.fits calspec23 5 9.858 9.587 9.51 9.492
DES DES spectra/calspec23/wd0308_565_stis_009.fits calspec23 5 13.96 14.377 14.684 14.962
DES DES spectra/calspec23/sdss132811_stis_004.fits calspec23 5 17.022 17.298 17.523 17.705
DES DES spectra/calspec23/hz21_stis_007.fits calspec23 5 14.421 14.991 15.388 15.717
DES DES spectra/calspec23/gj7541a_stis_004.fits calspec23 5 12.235 12.415 12.61 12.811
DES DES spectra/calspec23/ngc6681_3_stis_002.fits calspec23 5 16.679 nan nan nan
DES DES spectra/calspec23/16cygb_stis_004.fits calspec23 5 6.465 6.026 5.927 5.902
DES DES spectra/calspec23/hd38949_stis_007.fits calspec23 5 7.991 7.633 7.565 7.562
DES DES spectra/calspec23/hd115169_stis_003.fits calspec23 5 9.476 9.052 8.95 8.918
DES DES spectra/calspec23/feige34_stis_006.fits calspec23 5 10.9 11.478 11.836 12.109
DES DES spectra/calspec23/18sco_stis_005.fits calspec23 5 5.714 5.299 5.204 5.178
DES DES spectra/calspec23/ngc6681_9_stis_002.fits calspec23 5 15.734 nan nan nan
DES DES spectra/calspec23/hd209458_stisnic_008.fits calspec23 5 7.834 7.5 7.444 7.449
DES DES spectra/calspec23/wd0320_539_stis_005.fits calspec23 5 14.72 15.25 15.629 15.943
DES DES spectra/calspec23/mucol_stis_007.fits calspec23 5 4.905 5.439 5.813 6.108
DES DES spectra/calspec23/ngc6681_12_stis_002.fits calspec23 5 16.998 nan nan nan
DES DES spectra/calspec23/hz43_stis_005.fits calspec23 5 12.66 13.226 13.616 13.937
DES DES spectra/calspec23/hd101452_stis_003.fits calspec23 5 7.583 7.532 7.606 7.66
DES DES spectra/calspec23/ngc2506g31_stis_003.fits calspec23 5 18.186 17.7 17.575 17.531
DES DES spectra/calspec23/hd158485_stis_005.fits calspec23 5 6.453 6.585 6.736 6.814
DES DES spectra/calspec23/ksi2ceti_stis_006.fits calspec23 5 4.136 4.462 4.713 4.832
DES DES spectra/calspec23/hd37962_stis_010.fits calspec23 5 8.072 7.651 7.551 7.521
DES DES spectra/calspec23/ngc6681_10_stis_002.fits calspec23 5 18.149 nan nan nan
DES DES spectra/calspec23/hd116405_stis_006.fits calspec23 5 8.18 8.513 8.772 8.899
DES DES spectra/calspec23/hd009051_stis_007.fits calspec23 5 9.264 8.64 8.406 8.283
DES DES spectra/calspec23/ngc6681_4_stis_002.fits calspec23 5 15.884 nan nan nan
DES DES spectra/calspec23/hd55677_stis_004.fits calspec23 5 9.387 9.569 9.74 9.797
DES DES spectra/calspec23/feige110_stisnic_008.fits calspec23 5 11.577 12.14 12.526 12.838
DES DES spectra/calspec23/hd185975_stis_007.fits calspec23 5 8.35 7.893 7.786 7.754
DES DES spectra/calspec23/hd200654_stis_007.fits calspec23 5 9.337 8.863 8.678 8.59
DES DES spectra/calspec23/hz44_stis_006.fits calspec23 5 11.411 11.968 12.366 12.693
DES DES spectra/calspec23/ngc6681_7_stis_002.fits calspec23 5 15.323 nan nan nan
DES DES spectra/calspec23/ngc6681_6_stis_002.fits calspec23 5 15.951 nan nan nan
DES DES spectra/calspec23/wd0947_857_stis_007.fits calspec23 5 15.525 16.076 16.463 16.782
DES DES spectra/calspec23/hd205905_stis_009.fits calspec23 5 6.958 6.561 6.483 6.469
DES DES spectra/calspec23/eta1dor_stis_004.fits calspec23 5 5.564 5.873 6.113 6.233
DES DES spectra/calspec23/sun_reference_stis_002.fits calspec23 5 -26.499 -26.949 -27.042 -27.053
DES DES spectra/calspec23/hd163466_stis_005.fits calspec23 5 6.848 6.913 7.036 7.105
DES DES spectra/calspec23/hz4_stis_008.fits calspec23 5 14.438 14.746 15.018 15.278
DES DES spectra/calspec23/bd_75d325_stis_006.fits calspec23 5 9.266 9.849 10.251 10.577
DES DES spectra/calspec23/alpha_lyr_stis_011.fits calspec23 5 -0.089 0.197 0.427 0.531
DES DES spectra/calspec23/hd180609_stis_006.fits calspec23 5 9.385 9.536 9.693 9.766
DES DES spectra/calspec23/bd11d3759_stis_003.fits calspec23 5 11.982 10.483 8.97 8.296
DES DES spectra/calspec23/hz43b_stis_005.fits calspec23 5 14.647 13.56 12.306 11.784
DES DES spectra/calspec23/hd128998_stis_003.fits calspec23 5 5.699 5.987 6.212 6.31
DES DES spectra/calspec23/ngc6681_8_stis_002.fits calspec23 5 16.634 nan nan nan
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 5 16.064 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 5 7.502 7.19 7.076 7.103
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 5 11.651 12.244 12.649 12.98
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 5 8.885 8.589 8.505 8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 5 8.97 8.512 8.404 8.369
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 5 6.75 6.337 6.256 6.24
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 5 9.859 9.571 9.494 9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 5 9.151 8.746 8.653 8.627
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 5 9.367 9.1 9.029 9.021
