survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 -15 7.234 6.04 5.587
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 -15 5.116 4.262 4.018
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 -15 4.933 5.146 5.357
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 -15 5.124 4.351 4.143
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 -15 6.036 6.383 6.66
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 -15 5.1 4.639 4.52
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 -15 10.473 10.22 10.189
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 -15 5.456 5.39 5.46
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 -15 9.929 9.359 9.166
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 -15 6.659 6.809 6.97
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 -15 9.798 9.093 8.857
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 -15 4.5 5.001 5.386
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 -15 7.591 7.335 7.327
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 -15 10.072 9.813 9.748
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 -15 8.369 8.057 7.984
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 -15 8.891 8.338 8.135
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 -15 6.937 6.063 5.816
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 -15 8.961 7.551 6.86
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 -15 6.434 5.122 4.572
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 -15 6.283 6.529 6.786
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 -15 5.213 4.433 4.21
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 -15 8.344 7.728 7.58
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 -15 9.285 8.048 7.554
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 -15 4.04 4.415 4.716
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 -15 6.245 6.518 6.781
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 -15 8.998 9.246 9.499
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 -15 8.186 7.883 7.797
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 -15 4.428 4.934 5.317
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 -15 6.757 5.829 5.546
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 -15 3.408 2.794 2.587
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 -15 10.48 10.138 10.055
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 -15 5.854 5.969 6.147
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 -15 10.313 9.898 9.757
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 -15 11.266 10.958 10.893
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 -15 6.047 5.54 5.424
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 -15 8.761 8.373 8.243
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 -15 9.692 8.942 8.656
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 -15 5.557 4.858 4.667
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 -15 8.999 7.763 7.238
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 -15 10.527 10.167 10.067
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 -15 9.812 9.494 9.412
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 -15 8.248 7.175 6.778
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 -15 6.921 6.13 5.866
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 -15 3.432 3.889 4.238
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 -15 7.49 6.055 5.439
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 -15 7.71 6.752 6.462
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 -15 9.654 9.394 9.351
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 -15 8.061 7.389 7.168
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 -15 9.657 9.221 9.069
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 -15 6.283 5.533 5.319
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 -15 4.745 4.723 4.847
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 -15 2.94 1.653 1.107
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 -15 6.041 5.92 5.939
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 -15 5.002 4.491 4.367
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 -15 8.891 7.864 7.468
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 -15 9.48 8.256 7.798
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 -15 8.292 7.549 7.26
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 -15 4.415 3.615 3.379
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 -15 3.175 3.447 3.68
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 -15 2.733 3.075 3.365
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 -15 4.453 3.061 2.479
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 -15 8.79 7.939 7.601
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 -15 4.586 3.678 3.36
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 -15 9.519 8.051 7.209
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 -15 8.27 7.677 7.495
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 -15 10.293 10.167 10.192
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 -15 2.847 1.786 1.443
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 -15 5.626 5.994 6.327
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 -15 2.2 1.834 1.791
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 -15 7.755 7.726 7.836
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 -15 5.72 5.077 4.901
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 -15 2.555 1.844 1.656
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 -15 4.449 4.685 4.966
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 -15 3.882 4.056 4.25
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 -15 7.889 6.855 6.519
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 -15 4.089 4.466 4.767
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 -15 7.625 7.182 7.114
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 -15 7.068 6.621 6.465
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 -15 9.629 8.143 7.326
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 -15 11.196 10.767 10.641
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 -15 1.891 2.24 2.536
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 -15 6.251 5.976 5.913
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 -15 5.376 5.413 5.549
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 -15 7.38 6.454 6.073
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 -15 7.23 6.555 6.327
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 -15 8.047 7.485 7.281
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 -15 5.869 6.093 6.327
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 -15 8.146 7.623 7.51
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 -15 8.795 7.301 5.829
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 -15 7.48 7.681 7.857
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 -15 5.801 4.328 2.825
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 -15 6.179 5.604 5.415
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 -15 9.275 8.723 8.506
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 -15 2.274 2.509 2.74
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 -15 6.056 4.82 4.363
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 -15 5.801 4.775 4.437
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 -15 6.217 5.839 5.742
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 -15 8.441 7.859 7.672
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 -15 13.428 11.673 9.474
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 -15 11.624 10.914 10.705
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 -15 7.597 7.094 6.991
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 -15 6.472 5.77 5.59
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 -15 4.078 3.386 3.2
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 -15 6.069 4.914 4.47
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 -15 6.844 6.085 5.87
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 -15 5.544 4.225 3.667
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 -15 9.226 7.862 7.216
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 -15 8.567 7.231 6.651
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 -15 6.141 6.132 6.194
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 -15 6.748 6.907 7.087
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 -15 4.88 4.868 4.929
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 -15 8.682 8.856 9.029
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 -15 7.93 8.048 8.181
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 -15 7.863 7.436 7.352
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 -15 8.9 7.391 6.463
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 -15 6.702 6.256 6.159
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 -15 10.904 10.558 10.469
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 -15 6.037 5.768 5.733
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 -15 8.439 8.0 7.921
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 -15 2.962 3.332 3.633
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 -15 6.671 6.4 6.352
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 -15 6.841 6.355 6.186
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 -15 9.388 9.121 9.084
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 -15 2.682 3.085 3.393
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 -15 8.252 8.229 8.349
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 -15 10.857 11.037 11.235
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 -15 8.648 8.107 7.974
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 -15 5.113 5.465 5.781
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 -15 4.512 4.838 5.151
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 -15 9.094 9.484 9.809
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 -15 10.423 10.146 10.089
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 -15 5.534 5.815 6.064
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 -15 5.847 4.948 4.682
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 -15 7.534 6.052 4.525
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 -15 11.346 11.287 11.372
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 -15 8.799 8.102 7.878
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 -15 9.111 8.535 8.416
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 -15 5.371 4.631 4.427
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 -15 9.199 8.586 8.386
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 -15 8.45 7.825 7.602
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 -15 12.394 12.11 12.075
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 -15 6.196 5.321 5.036
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 -15 9.081 8.724 8.609
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 -15 4.718 4.593 4.673
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 -15 9.503 8.043 7.149
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 -15 6.125 6.089 6.148
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 -15 10.861 10.346 10.107
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 -15 7.797 7.821 7.954
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 -15 4.039 3.287 3.023
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 -15 5.086 5.094 5.18
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 -15 5.662 4.762 4.49
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 -15 8.399 7.73 7.475
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 -15 5.683 5.553 5.595
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 -15 8.3 7.234 6.789
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 -15 8.368 8.029 7.942
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 -15 5.563 5.221 5.128
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 -15 7.633 7.094 6.918
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 -15 5.445 4.303 3.904
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 -15 4.586 4.802 5.077
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 -15 5.448 4.184 3.704
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 -15 7.096 6.743 6.687
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 -15 7.769 7.876 8.005
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 -15 7.848 7.536 7.522
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 -15 6.616 6.901 7.147
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 -15 5.18 4.96 4.999
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 -15 9.763 9.254 9.087
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 -15 4.544 3.778 3.538
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 -15 6.486 6.873 7.183
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 -15 10.029 9.733 9.642
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 -15 9.406 8.853 8.74
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 -15 3.657 3.771 3.955
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 -15 3.49 2.301 1.927
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 -15 8.37 7.89 7.748
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 -15 8.423 7.996 7.88
ZTFS ZTFS spectra/calspec23/bd26d2606_stis_006.fits calspec23 -15 9.854 9.582 9.502
ZTFS ZTFS spectra/calspec23/wd0308_565_stis_009.fits calspec23 -15 13.937 14.349 14.681
ZTFS ZTFS spectra/calspec23/sdss132811_stis_004.fits calspec23 -15 16.996 17.271 17.521
ZTFS ZTFS spectra/calspec23/hz21_stis_007.fits calspec23 -15 14.4 14.96 15.386
ZTFS ZTFS spectra/calspec23/gj7541a_stis_004.fits calspec23 -15 12.221 12.396 12.606
ZTFS ZTFS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 -15 16.663 nan nan
ZTFS ZTFS spectra/calspec23/16cygb_stis_004.fits calspec23 -15 6.468 6.023 5.919
ZTFS ZTFS spectra/calspec23/hd38949_stis_007.fits calspec23 -15 7.989 7.628 7.557
ZTFS ZTFS spectra/calspec23/hd115169_stis_003.fits calspec23 -15 9.477 9.049 8.942
ZTFS ZTFS spectra/calspec23/feige34_stis_006.fits calspec23 -15 10.879 11.447 11.834
ZTFS ZTFS spectra/calspec23/18sco_stis_005.fits calspec23 -15 5.715 5.296 5.195
ZTFS ZTFS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 -15 15.721 nan nan
ZTFS ZTFS spectra/calspec23/hd209458_stisnic_008.fits calspec23 -15 7.832 7.495 7.437
ZTFS ZTFS spectra/calspec23/wd0320_539_stis_005.fits calspec23 -15 14.697 15.219 15.628
ZTFS ZTFS spectra/calspec23/mucol_stis_007.fits calspec23 -15 4.884 5.409 5.811
ZTFS ZTFS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 -15 16.987 nan nan
ZTFS ZTFS spectra/calspec23/hz43_stis_005.fits calspec23 -15 12.638 13.195 13.615
ZTFS ZTFS spectra/calspec23/hd101452_stis_003.fits calspec23 -15 7.57 7.518 7.6
ZTFS ZTFS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 -15 18.19 17.698 17.565
ZTFS ZTFS spectra/calspec23/hd158485_stis_005.fits calspec23 -15 6.435 6.566 6.73
ZTFS ZTFS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 -15 4.115 4.438 4.708
ZTFS ZTFS spectra/calspec23/hd37962_stis_010.fits calspec23 -15 8.073 7.648 7.542
ZTFS ZTFS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 -15 18.14 nan nan
ZTFS ZTFS spectra/calspec23/hd116405_stis_006.fits calspec23 -15 8.159 8.489 8.767
ZTFS ZTFS spectra/calspec23/hd009051_stis_007.fits calspec23 -15 9.275 8.644 8.395
ZTFS ZTFS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 -15 15.869 nan nan
ZTFS ZTFS spectra/calspec23/hd55677_stis_004.fits calspec23 -15 9.369 9.549 9.734
ZTFS ZTFS spectra/calspec23/feige110_stisnic_008.fits calspec23 -15 11.555 12.11 12.525
ZTFS ZTFS spectra/calspec23/hd185975_stis_007.fits calspec23 -15 8.353 7.891 7.777
ZTFS ZTFS spectra/calspec23/hd200654_stis_007.fits calspec23 -15 9.341 8.864 8.668
ZTFS ZTFS spectra/calspec23/hz44_stis_006.fits calspec23 -15 11.389 11.936 12.365
