survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -10 5.9989 5.3304 5.635 5.9041 5.4156 5.5693 5.4643 5.4603 5.4653 5.5684 5.5606
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -10 9.4379 6.7962 5.4962 4.9296 7.3027 6.2734 6.1684 6.1644 6.1694 3.8363 3.8098
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -10 7.6394 5.999 5.3879 5.2076 6.3537 5.7753 5.6703 5.6663 5.6713 4.4481 4.4274
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -10 8.8084 6.0267 4.95 4.5356 6.5705 5.551 5.446 5.442 5.447 3.4447 3.4154
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -10 10.9078 8.8711 7.9861 7.6372 9.3277 8.4979 8.3929 8.3889 8.3939 6.7187 6.6974
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -10 11.596 10.594 10.1201 9.98 10.8875 10.4369 10.3319 10.3279 10.3329 9.4039 9.4
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -10 4.0265 3.6706 4.0384 4.3464 3.7327 3.9435 3.8385 3.8345 3.8395 4.0844 4.0752
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -10 8.2303 4.7964 3.5041 2.7961 5.4189 4.2245 4.1195 4.1155 4.1205 1.6092 1.5843
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -10 6.9967 5.8298 5.832 5.9359 5.9968 5.9161 5.8111 5.8071 5.8121 5.4382 5.4237
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -10 16.9299 10.4073 6.4494 5.0848 12.7757 8.4636 8.3586 8.3546 8.3596 3.1974 3.1611
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -10 8.3051 6.1593 5.3484 5.0906 6.6081 5.8133 5.7083 5.7043 5.7093 4.2056 4.1798
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -10 9.2994 8.2577 8.0168 7.9679 8.4806 8.2234 8.1184 8.1144 8.1194 7.3469 7.3295
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -10 5.1368 3.2376 2.5054 2.2662 3.6542 2.9317 2.8267 2.8227 2.8277 1.4361 1.4125
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -10 8.3984 8.6744 9.1629 9.5395 8.6872 9.0175 8.9125 8.9085 8.9135 9.4931 9.4892
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -10 8.0593 7.9324 7.9601 8.0757 8.0543 8.0321 7.9271 7.9231 7.9281 7.6679 7.6551
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -10 11.148 10.0252 9.461 9.2286 10.3262 9.8393 9.7343 9.7303 9.7353 8.4175 8.3973
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -10 8.3191 6.4797 5.7702 5.574 6.8629 6.2078 6.1028 6.0988 6.1038 4.8769 4.862
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -10 11.947 10.9044 10.4072 10.224 11.187 10.7474 10.6424 10.6384 10.6434 9.426 9.4004
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -10 13.6307 11.9802 11.2516 10.9707 12.3545 11.711 11.606 11.602 11.607 10.0627 10.0374
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -10 7.0817 3.8705 2.6916 2.267 4.4599 3.3382 3.2332 3.2292 3.2342 1.1602 1.1283
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -10 7.4092 5.4269 4.7117 4.4838 5.8334 5.1358 5.0308 5.0268 5.0318 3.6364 3.6122
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -10 10.1481 9.1363 8.7767 8.6788 9.3978 9.0364 8.9314 8.9274 8.9324 7.9966 7.9759
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -10 6.1308 4.2565 3.612 3.4346 4.6414 3.9959 3.8909 3.8869 3.8919 2.6597 2.6374
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -10 6.8655 6.3718 6.6737 6.9429 6.4476 6.6189 6.5139 6.5099 6.5149 6.6286 6.6181
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -10 10.6368 7.9886 7.0065 6.6729 8.4839 7.5685 7.4635 7.4595 7.4645 5.6829 5.6552
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -10 10.8955 8.276 6.8884 5.8726 8.8718 7.6924 7.5874 7.5834 7.5884 4.5392 4.5125
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -10 8.7873 5.7002 4.5439 4.1322 6.2639 5.1901 5.0851 5.0811 5.0861 3.0995 3.0724
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -10 8.2577 7.3585 7.5947 7.8208 7.4641 7.5634 7.4584 7.4544 7.4594 7.4167 7.4052
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -10 7.551 6.4314 6.488 6.61 6.5882 6.5382 6.4332 6.4292 6.4342 6.0889 6.0723
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -10 9.8596 8.2836 7.6865 7.5093 8.6368 8.0633 7.9583 7.9543 7.9593 6.7877 6.7688
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -10 7.5208 4.7993 3.8059 3.4746 5.3165 4.3611 4.2561 4.2521 4.2571 2.5372 2.5151
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -10 12.5217 11.6484 11.5326 11.5675 11.8422 11.6685 11.5635 11.5595 11.5645 11.3587 11.4001
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -10 10.514 8.7952 8.0395 7.7407 9.1981 8.4886 8.3836 8.3796 8.3846 6.8997 6.8821
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -10 8.5214 7.2241 7.1771 7.2639 7.4128 7.2758 7.1708 7.1668 7.1718 6.6805 6.6636
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -10 6.0171 4.9289 4.6723 4.6403 5.1664 4.8796 4.7746 4.7706 4.7756 4.0538 4.0377
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -10 7.7252 5.484 4.6519 4.3956 5.9395 5.1294 5.0244 5.0204 5.0254 3.519 3.4944
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -10 13.3242 11.8646 11.2178 10.9669 12.2111 11.6361 11.5311 11.5271 11.5321 10.1368 10.1154
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -10 10.1613 8.0415 7.097 6.7115 8.5174 7.6406 7.5356 7.5316 7.5366 5.7582 5.7342
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -10 10.6897 9.4629 9.0008 8.8427 9.751 9.3164 9.2114 9.2074 9.2124 8.1804 8.1683
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -10 7.8377 6.6725 6.7205 6.8411 6.8328 6.7766 6.6716 6.6676 6.6726 6.3652 6.3517
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -10 10.6971 9.8461 9.5492 9.4646 10.0747 9.7875 9.6825 9.6785 9.6835 8.8429 8.8266
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -10 7.5485 6.2519 6.1089 6.1181 6.4513 6.2691 6.1641 6.1601 6.1651 5.5104 5.4948
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -10 6.5635 3.235 1.9447 1.5187 3.8738 2.641 2.536 2.532 2.537 0.4786 0.4501
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -10 11.2204 10.2961 9.9523 9.8596 10.5435 10.2099 10.1049 10.1009 10.1059 9.1427 9.1135
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -10 6.4731 3.7193 2.7112 2.3572 4.24 3.2776 3.1726 3.1686 3.1736 1.3925 1.3671
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -10 7.7758 4.7248 3.3186 1.5667 5.4072 4.148 4.043 4.039 4.044 -0.3529 -0.3875
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -10 8.5806 6.8572 6.1802 5.9549 7.2414 6.5931 6.4881 6.4841 6.4891 5.1915 5.1736
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -10 8.3275 7.1542 7.2076 7.3475 7.3192 7.2518 7.1468 7.1428 7.1478 6.8598 6.8468
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -10 8.9382 6.4293 5.536 5.2601 6.9027 6.047 5.942 5.938 5.943 4.3374 4.3104
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -10 1.2172 1.3042 1.7202 2.0231 1.336 1.6121 1.5071 1.5031 1.5081 1.9003 1.8961
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -10 9.6177 7.4006 6.5759 6.3018 7.8484 7.0548 6.9498 6.9458 6.9508 5.4039 5.3786
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -10 5.055 3.8461 3.8194 3.9758 4.0344 3.901 3.796 3.792 3.797 3.4903 3.473
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -10 11.6272 8.7455 7.3586 6.7882 9.3781 8.1198 8.0148 8.0108 8.0158 5.467 5.4329
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -10 9.6404 6.9768 5.9866 5.6448 7.472 6.5556 6.4506 6.4466 6.4516 4.6542 4.6266
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -10 8.8157 9.2473 9.7686 10.1807 9.2397 9.6104 9.5054 9.5014 9.5064 10.1783 10.177
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -10 7.5104 5.0607 4.1684 3.8834 5.5345 4.6786 4.5736 4.5696 4.5746 2.9704 2.9449
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -10 11.5422 10.6756 10.3485 10.2472 10.9112 10.6024 10.4974 10.4934 10.4984 9.6048 9.5851
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -10 8.6522 6.0552 5.1399 4.8491 6.5391 5.6601 5.5551 5.5511 5.5561 3.8965 3.8691
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -10 8.3239 7.1746 7.2574 7.393 7.3225 7.2986 7.1936 7.1896 7.1946 6.8696 6.8548
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -10 5.3471 4.9404 5.2607 5.546 5.0086 5.1963 5.0913 5.0873 5.0923 5.3139 5.3082
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -10 12.3572 11.1742 10.836 10.7458 11.4172 11.0936 10.9886 10.9846 10.9896 10.1337 10.1228
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -10 12.0742 8.7327 7.4755 6.9759 9.3313 8.1757 8.0707 8.0667 8.0717 5.8209 5.7902
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -10 9.9961 8.9572 9.1539 9.3614 9.0734 9.1373 9.0323 9.0283 9.0333 8.9014 8.8909
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -10 11.7287 10.7906 10.4228 10.3231 11.0534 10.684 10.579 10.575 10.58 9.5793 9.5485
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -10 7.0872 4.8377 4.0263 3.7805 5.285 4.4944 4.3894 4.3854 4.3904 2.9421 2.9189
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -10 11.764 10.7266 10.2675 10.1182 11.0158 10.5786 10.4736 10.4696 10.4746 9.4716 9.4602
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 -10 6.2028 5.0883 5.1656 5.3102 5.2371 5.2105 5.1055 5.1015 5.1065 4.883 4.8727
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 -10 7.7149 5.4892 4.7059 4.4818 5.9342 5.1539 5.0489 5.0449 5.0499 3.6076 3.581
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 -10 6.9209 6.1643 6.3614 6.5696 6.2702 6.3507 6.2457 6.2417 6.2467 6.1534 6.144
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 -10 7.25 6.0687 6.0515 6.1859 6.2517 6.1301 6.0251 6.0211 6.0261 5.7534 5.746
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 -10 10.5451 9.1005 8.5252 8.3474 9.4471 8.8859 8.7809 8.7769 8.7819 7.582 7.5626
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 -10 5.6514 3.1937 2.4034 2.1449 3.6685 2.8405 2.7355 2.7315 2.7365 1.2162 1.1923
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 -10 8.7184 6.6155 5.8196 5.5919 7.08 6.2609 6.1559 6.1519 6.1569 4.7034 4.6762
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 -10 3.954 3.6483 3.8983 4.099 3.7183 3.8882 3.7832 3.7792 3.7842 3.8571 3.8513
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 -10 11.9597 9.543 8.4563 7.9864 10.0731 9.0723 8.9673 8.9633 8.9683 6.9406 6.9166
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 -10 4.1868 2.5034 2.0646 1.9647 2.8142 2.3496 2.2446 2.2406 2.2456 1.2457 1.2266
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 -10 8.7021 5.9999 5.0176 4.6975 6.4956 5.5792 5.4742 5.4702 5.4752 3.7296 3.7026
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 -10 8.1972 5.1396 3.9892 3.5661 5.7018 4.6324 4.5274 4.5234 4.5284 2.5446 2.5194
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 -10 3.8636 4.0396 4.511 4.886 4.0626 4.3644 4.2594 4.2554 4.2604 4.7961 4.7918
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 -10 7.0529 5.897 5.9867 6.1302 6.0491 6.0167 5.9117 5.9077 5.9127 5.6424 5.6288
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 -10 5.133 4.0941 3.9589 3.9905 4.2983 4.1024 3.9974 3.9934 3.9984 3.4238 3.4061
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 -10 10.4034 7.3165 6.1166 5.6451 7.8928 6.7878 6.6828 6.6788 6.6838 4.4928 4.463
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 -10 7.6352 5.1951 4.3108 4.0443 5.6749 4.809 4.704 4.7 4.705 3.1787 3.1555
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 -10 5.2771 4.9496 5.126 5.3195 5.0435 5.1347 5.0297 5.0257 5.0307 4.995 4.9864
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 -10 7.4008 5.1986 4.3947 4.1646 5.634 4.8642 4.7592 4.7552 4.7602 3.3559 3.3363
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 -10 6.5905 6.0483 6.3545 6.6156 6.1259 6.2928 6.1878 6.1838 6.1888 6.2689 6.2593
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 -10 6.5245 5.1608 4.6683 4.5274 5.4747 4.9958 4.8908 4.8868 4.8918 3.8174 3.7971
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 -10 11.4249 10.5186 10.2345 10.1852 10.7509 10.4587 10.3537 10.3497 10.3547 9.6562 9.6473
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 -10 6.6992 5.4975 5.3913 5.4423 5.6939 5.5256 5.4206 5.4166 5.4216 4.8822 4.866
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 -10 11.3 9.9911 9.3963 9.1851 10.3273 9.7778 9.6728 9.6688 9.6738 8.3699 8.3464
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 -10 7.8429 6.6882 6.7953 6.9411 6.8316 6.8226 6.7176 6.7136 6.7186 6.4215 6.4078
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 -10 11.4279 9.8647 9.1398 8.8817 10.2349 9.5964 9.4914 9.4874 9.4924 8.1203 8.1057
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 -10 4.3308 4.5005 4.9592 5.3245 4.5258 4.8198 4.7148 4.7108 4.7158 5.2201 5.2149
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 -10 8.8082 7.6409 7.3491 7.3184 7.8826 7.5783 7.4733 7.4693 7.4743 6.7773 6.7666
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 -10 10.9863 10.1156 9.8313 9.7478 10.3421 10.0629 9.9579 9.9539 9.9589 9.0492 9.0221
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 -10 9.3002 8.4152 8.0789 7.9858 8.6571 8.3353 8.2303 8.2263 8.2313 7.3893 7.3759
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 -10 10.3562 8.9518 8.3772 8.1558 9.2892 8.7413 8.6363 8.6323 8.6373 7.3326 7.3109
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 -10 9.3038 7.012 6.1134 5.841 7.4349 6.664 6.559 6.555 6.56 5.0143 4.9944
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 -10 12.6433 9.047 7.6538 6.95 9.7014 8.427 8.322 8.318 8.323 5.6712 5.6388
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 -10 10.0028 6.5196 5.2081 4.6414 7.1351 5.9392 5.8342 5.8302 5.8352 3.521 3.4945
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 -10 7.0644 6.3006 6.5051 6.7426 6.3945 6.5073 6.4023 6.3983 6.4033 6.3486 6.3356
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 -10 7.4884 5.2878 4.4783 4.2321 5.7228 4.9536 4.8486 4.8446 4.8496 3.4056 3.3831
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 -10 10.288 8.4133 7.7631 7.5916 8.7916 8.1638 8.0588 8.0548 8.0598 6.8103 6.7879
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 -10 12.6295 9.3699 8.1304 7.6145 9.9709 8.819 8.714 8.71 8.715 6.4689 6.4395
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 -10 4.5282 4.0503 4.384 4.6674 4.1187 4.3113 4.2063 4.2023 4.2073 4.3856 4.3793
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 -10 6.8486 6.2612 6.4936 6.7363 6.3468 6.4833 6.3783 6.3743 6.3793 6.4147 6.4048
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 -10 10.1606 9.0215 9.2219 9.4593 9.1416 9.2006 9.0956 9.0916 9.0966 9.0216 9.0139
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 -10 9.0697 8.2315 7.9051 7.8003 8.4694 8.1567 8.0517 8.0477 8.0527 7.1957 7.1825
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 -10 4.2134 4.4301 4.8915 5.256 4.4551 4.7479 4.6429 4.6389 4.6439 5.1688 5.1658
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 -10 9.5197 6.8375 5.8816 5.58 7.3381 6.4208 6.3158 6.3118 6.3168 4.6253 4.597
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 -10 5.0082 3.4692 2.8341 2.6089 3.8204 3.2348 3.1298 3.1258 3.1308 1.709 1.6807
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 -10 11.391 10.5278 10.1612 10.0579 10.782 10.4269 10.3219 10.3179 10.3229 9.4412 9.4263
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 -10 7.0724 5.8882 5.9563 6.1122 6.0453 6.0002 5.8952 5.8912 5.8962 5.6795 5.6682
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 -10 11.3777 10.3671 9.9267 9.7707 10.6559 10.2236 10.1186 10.1146 10.1196 8.9831 8.958
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 -10 12.2265 11.3127 10.9777 10.8937 11.5572 11.2293 11.1243 11.1203 11.1253 10.487 10.4966
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 -10 7.7004 6.1118 5.5688 5.4314 6.4602 5.9079 5.8029 5.7989 5.8039 4.6782 4.6561
