survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -5 8.2826 7.6916 7.5268 7.4716 8.2607 7.6916 7.5268 7.4716
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -5 4.8153 3.8138 3.5004 3.3138 4.7799 3.8138 3.5004 3.3138
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -5 11.6363 11.535 11.5745 11.6388 11.629 11.535 11.5745 11.6388
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -5 8.8006 8.0465 7.7657 7.6175 8.7752 8.0465 7.7657 7.6175
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -5 7.2097 7.1811 7.2667 7.3338 7.2029 7.1811 7.2667 7.3338
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -5 4.9194 4.6762 4.65 4.6831 4.9078 4.6762 4.65 4.6831
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -5 5.4913 4.6584 4.4171 4.286 5.4613 4.6584 4.4171 4.286
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -5 11.8662 11.2226 10.9897 10.8743 11.8442 11.2226 10.9897 10.8743
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -5 8.0541 7.1058 6.7407 6.5441 8.023 7.1058 6.7407 6.5441
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -5 9.4586 9.0053 8.8594 8.8112 9.4427 9.0053 8.8594 8.8112
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -5 6.6581 6.724 6.8418 6.9609 6.6544 6.724 6.8418 6.9609
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -5 9.8382 9.5534 9.4777 9.4753 9.8276 9.5534 9.4777 9.4753
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -5 6.2407 6.1133 6.1252 6.1551 6.2331 6.1133 6.1252 6.1551
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -5 3.2701 1.9567 1.5475 1.3209 3.2257 1.9567 1.5475 1.3209
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -5 10.2894 9.9564 9.8724 9.8724 10.277 9.9564 9.8724 9.8724
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -5 3.7363 2.7201 2.384 2.1923 3.7005 2.7201 2.384 2.1923
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -5 4.7882 3.343 1.6776 0.7969 4.7376 3.343 1.6776 0.7969
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -5 6.8596 6.186 5.975 5.8853 6.8352 6.186 5.975 5.8853
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -5 7.1397 7.2111 7.3476 7.4611 7.1355 7.2111 7.3476 7.4611
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -5 6.4408 5.5432 5.2827 5.1303 6.4086 5.5432 5.2827 5.1303
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -5 1.2862 1.7214 2.0143 2.2888 1.2947 1.7214 2.0143 2.2888
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -5 7.4062 6.583 6.3242 6.1884 7.3769 6.583 6.3242 6.1884
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -5 3.8301 3.8215 3.9744 4.1081 3.8238 3.8215 3.9744 4.1081
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -5 8.7917 7.3742 6.829 6.4566 8.7472 7.3742 6.829 6.4566
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -5 6.9941 5.9948 5.6712 5.483 6.9594 5.9948 5.6712 5.483
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -5 9.2278 9.7688 10.1655 10.5126 9.24 9.7688 10.1655 10.5126
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -5 5.0716 4.1756 3.9062 3.7608 5.0398 4.1756 3.9062 3.7608
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -5 10.669 10.3528 10.2615 10.2519 10.6578 10.3528 10.2615 10.2519
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -5 6.0677 5.1476 4.8728 4.7037 6.0345 5.1476 4.8728 4.7037
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -5 7.161 7.2609 7.3934 7.4997 7.1587 7.2609 7.3934 7.4997
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -5 4.9239 5.2617 5.5381 5.7683 4.9294 5.2617 5.5381 5.7683
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -5 11.1677 10.8399 10.7595 10.734 11.1561 10.8399 10.7595 10.734
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -5 8.7671 7.4873 7.0114 6.7148 8.7238 7.4873 7.0114 6.7148
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -5 8.9421 9.1563 9.3583 9.4727 8.9432 9.1563 9.3583 9.4727
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -5 10.7844 10.4262 10.3369 10.3288 10.7706 10.4262 10.3369 10.3288
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -5 4.8443 4.0326 3.8013 3.6878 4.8149 4.0326 3.8013 3.6878
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -5 10.7222 10.2712 10.1346 10.0903 10.706 10.2712 10.1346 10.0903
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 -5 5.074 5.1686 5.3096 5.4431 5.0715 5.1686 5.3096 5.4431
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 -5 5.4948 4.7123 4.5012 4.389 5.4657 4.7123 4.5012 4.389
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 -5 6.1496 6.3636 6.5664 6.7032 6.1514 6.3636 6.5664 6.7032
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 -5 6.0534 6.0539 6.1866 6.3007 6.0472 6.0539 6.1866 6.3007
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 -5 9.0996 8.5299 8.3656 8.2877 9.0785 8.5299 8.3656 8.2877
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 -5 3.2001 2.4114 2.1672 1.9969 3.1688 2.4114 2.1672 1.9969
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 -5 6.6217 5.8261 5.6118 5.4851 6.5913 5.8261 5.6118 5.4851
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 -5 3.6316 3.8958 4.099 4.3003 3.6367 3.8958 4.099 4.3003
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 -5 9.5616 8.4674 8.0204 7.7627 9.5265 8.4674 8.0204 7.7627
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 -5 2.4954 2.0699 1.9777 1.9358 2.4775 2.0699 1.9777 1.9358
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 -5 6.0167 5.0256 4.7225 4.5421 5.9819 5.0256 4.7225 4.5421
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 -5 5.1656 3.9993 3.5969 3.3634 5.1259 3.9993 3.5969 3.3634
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 -5 4.0214 4.5119 4.8736 5.1836 4.0309 4.5119 4.8736 5.1836
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 -5 5.8826 5.9902 6.1304 6.2431 5.8798 5.9902 6.1304 6.2431
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 -5 4.0826 3.9624 3.9968 4.0585 4.0743 3.9624 3.9968 4.0585
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 -5 7.3457 6.1282 5.6795 5.3867 7.3049 6.1282 5.6795 5.3867
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 -5 5.2039 4.3176 4.0662 3.931 5.1721 4.3176 4.0662 3.931
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 -5 4.9345 5.1264 5.3182 5.4946 4.937 5.1264 5.3182 5.4946
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 -5 5.2048 4.4 4.1847 4.0725 5.176 4.4 4.1847 4.0725
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 -5 6.032 6.3563 6.6097 6.794 6.0366 6.3563 6.6097 6.794
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 -5 5.1564 4.6727 4.5432 4.5093 5.138 4.6727 4.5432 4.5093
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 -5 10.5101 10.2375 10.1967 10.215 10.4993 10.2375 10.1967 10.215
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 -5 5.4852 5.3947 5.4475 5.5119 5.4778 5.3947 5.4475 5.5119
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 -5 9.9913 9.4004 9.2062 9.1127 9.9706 9.4004 9.2062 9.1127
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 -5 6.6737 6.7987 6.9412 7.0392 6.6719 6.7987 6.9412 7.0392
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 -5 9.8679 9.1453 8.9042 8.7874 9.8441 9.1453 8.9042 8.7874
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 -5 4.4825 4.96 5.3127 5.6162 4.4918 4.96 5.3127 5.6162
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 -5 7.6318 7.3525 7.3277 7.3663 7.6199 7.3525 7.3277 7.3663
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 -5 10.1079 9.8353 9.7607 9.7685 10.0975 9.8353 9.7607 9.7685
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 -5 8.4081 8.0828 7.9992 7.9954 8.3962 8.0828 7.9992 7.9954
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 -5 8.9504 8.3832 8.1768 8.0686 8.9303 8.3832 8.1768 8.0686
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 -5 7.0255 6.119 5.8632 5.7411 6.9951 6.119 5.8632 5.7411
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 -5 9.0966 7.667 6.9979 6.6065 9.0477 7.667 6.9979 6.6065
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 -5 6.5601 5.2198 4.6804 4.3746 6.5147 5.2198 4.6804 4.3746
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 -5 6.2845 6.5067 6.7368 6.9067 6.2874 6.5067 6.7368 6.9067
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 -5 5.2949 4.4843 4.253 4.1428 5.2661 4.4843 4.253 4.1428
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 -5 8.4144 7.7677 7.6082 7.5421 8.39 7.7677 7.6082 7.5421
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 -5 9.4037 8.1426 7.6508 7.3571 9.3605 8.1426 7.6508 7.3571
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 -5 4.0334 4.3852 4.6597 4.8666 4.0389 4.3852 4.6597 4.8666
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 -5 6.2444 6.4946 6.7306 6.9274 6.248 6.4946 6.7306 6.9274
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 -5 9.0059 9.2234 9.4548 9.582 9.0066 9.2234 9.4548 9.582
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 -5 8.2244 7.9093 7.814 7.808 8.213 7.9093 7.814 7.808
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 -5 4.4114 4.8925 5.2443 5.5507 4.4204 4.8925 5.2443 5.5507
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 -5 6.8524 5.8896 5.6038 5.4345 6.8179 5.8896 5.6038 5.4345
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 -5 3.4705 2.8412 2.6289 2.5066 3.4491 2.8412 2.6289 2.5066
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 -5 10.5213 10.1648 10.0719 10.0605 10.5085 10.1648 10.0719 10.0605
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 -5 5.8732 5.9595 6.1107 6.2524 5.8697 5.9595 6.1107 6.2524
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 -5 10.3622 9.931 9.7883 9.7169 10.3462 9.931 9.7883 9.7169
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 -5 11.306 10.9813 10.9073 10.9187 11.2941 10.9813 10.9073 10.9187
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 -5 6.1102 5.573 5.4469 5.3986 6.0887 5.573 5.4469 5.3986
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 -5 8.804 8.4081 8.2689 8.2227 8.7905 8.4081 8.2689 8.2227
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 -5 9.7655 8.9967 8.7168 8.5576 9.7403 8.9967 8.7168 8.5576
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 -5 5.6323 4.9045 4.7036 4.6147 5.6057 4.9045 4.7036 4.6147
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 -5 9.1046 7.8656 7.3409 7.0219 9.0663 7.8656 7.3409 7.0219
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 -5 10.5708 10.1959 10.0873 10.0664 10.5574 10.1959 10.0873 10.0664
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 -5 9.8515 9.5209 9.4288 9.4177 9.8396 9.5209 9.4288 9.4177
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 -5 8.3501 7.2457 6.8582 6.6441 8.3156 7.2457 6.8582 6.6441
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 -5 7.0016 6.1845 5.9206 5.7823 6.9738 6.1845 5.9206 5.7823
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 -5 3.418 3.8526 4.1722 4.4426 3.4262 3.8526 4.1722 4.4426
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 -5 7.621 6.1679 5.5638 5.1787 7.5733 6.1679 5.5638 5.1787
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 -5 7.8083 6.8151 6.5211 6.3453 7.7728 6.8151 6.5211 6.3453
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 -5 9.6914 9.4135 9.3602 9.3723 9.6804 9.4135 9.3602 9.3723
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 -5 8.1237 7.4391 7.2144 7.0743 8.1021 7.4391 7.2144 7.0743
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 -5 9.7092 9.2542 9.1032 9.0262 9.692 9.2542 9.1032 9.0262
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 -5 6.3634 5.5836 5.3608 5.2507 6.3347 5.5836 5.3608 5.2507
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 -5 4.7769 4.7214 4.8197 4.9413 4.7691 4.7214 4.8197 4.9413
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 -5 3.0646 1.7522 1.2142 0.9035 3.0196 1.7522 1.2142 0.9035
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 -5 6.0608 5.9295 5.9371 5.9912 6.0562 5.9295 5.9371 5.9912
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 -5 5.0611 4.5264 4.3897 4.3574 5.0412 4.5264 4.3897 4.3574
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 -5 8.9841 7.9446 7.5452 7.3201 8.9506 7.9446 7.5452 7.3201
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 -5 9.5916 8.3318 7.889 7.6546 9.5534 8.3318 7.889 7.6546
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 -5 8.3639 7.6089 7.3164 7.1628 8.339 7.6089 7.3164 7.1628
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 -5 4.4992 3.6692 3.4265 3.296 4.4688 3.6692 3.4265 3.296
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 -5 3.1805 3.4275 3.6375 3.7742 3.1822 3.4275 3.6375 3.7742
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 -5 2.7283 3.048 3.3101 3.5135 2.7334 3.048 3.3101 3.5135
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 -5 4.5836 3.169 2.5914 2.263 4.5355 3.169 2.5914 2.263
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 -5 8.8683 8.0082 7.6675 7.4757 8.8406 8.0082 7.6675 7.4757
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 -5 4.679 3.7443 3.4233 3.2414 4.6456 3.7443 3.4233 3.2414
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 -5 9.6614 8.1863 7.3746 6.9147 9.6104 8.1863 7.3746 6.9147
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 -5 8.3341 7.7217 7.5309 7.4421 8.3122 7.7217 7.5309 7.4421
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 -5 10.3219 10.1761 10.1877 10.2583 10.3145 10.1761 10.1877 10.2583
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 -5 2.9569 1.8559 1.5124 1.2994 2.9167 1.8559 1.5124 1.2994
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 -5 5.6211 5.9604 6.2652 6.4969 5.6261 5.9604 6.2652 6.4969
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 -5 2.2529 1.8583 1.7971 1.8026 2.2364 1.8583 1.7971 1.8026
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 -5 7.7825 7.7254 7.8142 7.9112 7.7757 7.7254 7.8142 7.9112
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 -5 5.7909 5.1207 4.9365 4.8542 5.7665 5.1207 4.9365 4.8542
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 -5 2.6356 1.8891 1.6944 1.5916 2.607 1.8891 1.6944 1.5916
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 -5 4.4526 4.66 4.9142 5.0803 4.4545 4.66 4.9142 5.0803
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 -5 3.8835 4.0409 4.2162 4.3493 3.8856 4.0409 4.2162 4.3493
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 -5 7.9912 6.9245 6.5892 6.3753 7.9532 6.9245 6.5892 6.3753
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 -5 4.0813 4.436 4.71 4.9313 4.0873 4.436 4.71 4.9313
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 -5 7.6804 7.2104 7.1255 7.1317 7.662 7.2104 7.1255 7.1317
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 -5 7.1156 6.6595 6.4971 6.4138 7.1007 6.6595 6.4971 6.4138
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 -5 9.7608 8.2386 7.4976 7.0582 9.7142 8.2386 7.4976 7.0582
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 -5 11.2444 10.8013 10.6663 10.6059 11.2287 10.8013 10.6663 10.6059
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 -5 1.8866 2.2124 2.4802 2.6963 1.8915 2.2124 2.4802 2.6963
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 -5 6.29 6.0002 5.9245 5.9353 6.2785 6.0002 5.9245 5.9353
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 -5 5.4019 5.4082 5.5239 5.6145 5.396 5.4082 5.5239 5.6145
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 -5 7.4678 6.5297 6.149 5.9252 7.4362 6.5297 6.149 5.9252
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 -5 7.3009 6.6052 6.3728 6.2514 7.2761 6.6052 6.3728 6.2514
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 -5 8.1059 7.5304 7.321 7.2281 8.0862 7.5304 7.321 7.2281
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 -5 5.8836 6.0726 6.2838 6.4368 5.8823 6.0726 6.2838 6.4368
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 -5 8.2088 7.656 7.5319 7.4969 8.1875 7.656 7.5319 7.4969
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 -5 8.9456 7.5281 6.0951 5.3643 8.893 7.5281 6.0951 5.3643
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 -5 7.4906 7.6675 7.8262 7.9173 7.4903 7.6675 7.8262 7.9173
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 -5 5.9517 4.5565 3.0989 2.3443 5.8993 4.5565 3.0989 2.3443
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 -5 6.2452 5.6477 5.4545 5.352 6.2228 5.6477 5.4545 5.352
