survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 30 9.914 9.351 9.163
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 30 6.658 6.814 6.974
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 30 9.781 9.082 8.853
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 30 4.507 5.015 5.396
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 30 7.583 7.333 7.328
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 30 10.064 9.809 9.748
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 30 8.36 8.053 7.983
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 30 8.876 8.33 8.131
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 30 6.913 6.052 5.811
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 30 8.923 7.529 6.842
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 30 6.398 5.102 4.559
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 30 6.285 6.537 6.793
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 30 5.191 4.422 4.205
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 30 8.325 7.72 7.578
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 30 9.251 8.029 7.542
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 30 4.044 4.425 4.724
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 30 6.247 6.526 6.789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 30 8.999 9.255 9.505
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 30 8.178 7.878 7.797
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 30 4.436 4.948 5.328
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 30 6.729 5.816 5.539
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 30 3.391 2.785 2.581
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 30 10.47 10.134 10.054
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 30 5.851 5.975 6.153
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 30 10.301 9.892 9.754
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 30 11.257 10.954 10.893
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 30 6.031 5.534 5.422
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 30 8.751 8.368 8.241
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 30 9.673 8.931 8.65
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 30 5.536 4.848 4.663
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 30 8.969 7.742 7.226
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 30 10.518 10.162 10.066
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 30 9.803 9.49 9.411
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 30 8.222 7.159 6.769
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 30 6.9 6.12 5.861
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 30 3.439 3.901 4.247
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 30 7.452 6.033 5.424
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 30 7.681 6.74 6.455
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 30 9.646 9.392 9.351
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 30 8.043 7.38 7.163
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 30 9.645 9.215 9.066
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 30 6.26 5.523 5.314
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 30 4.739 4.726 4.851
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 30 2.904 1.634 1.094
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 30 6.037 5.92 5.941
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 30 4.988 4.484 4.365
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 30 8.865 7.847 7.46
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 30 9.449 8.238 7.789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 30 8.273 7.537 7.254
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 30 4.391 3.604 3.374
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 30 3.177 3.456 3.686
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 30 2.736 3.085 3.373
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 30 4.414 3.04 2.465
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 30 8.769 7.925 7.593
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 30 4.56 3.665 3.352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 30 9.48 8.027 7.187
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 30 8.253 7.669 7.491
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 30 10.287 10.166 10.194
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 30 2.815 1.772 1.434
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 30 5.631 6.006 6.335
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 30 2.188 1.831 1.791
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 30 7.75 7.729 7.84
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 30 5.702 5.069 4.898
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 30 2.532 1.835 1.652
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 30 4.45 4.694 4.973
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 30 3.883 4.063 4.255
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 30 7.858 6.841 6.511
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 30 4.094 4.476 4.775
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 30 7.612 7.178 7.114
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 30 7.056 6.614 6.461
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 30 9.593 8.118 7.308
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 30 11.184 10.761 10.638
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 30 1.895 2.251 2.544
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 30 6.243 5.972 5.913
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 30 5.371 5.418 5.553
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 30 7.355 6.438 6.065
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 30 7.212 6.545 6.322
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 30 8.033 7.476 7.278
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 30 5.868 6.101 6.333
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 30 8.13 7.617 7.508
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 30 8.758 7.27 5.791
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 30 7.48 7.687 7.861
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 30 5.764 4.296 2.786
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 30 6.163 5.596 5.411
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 30 9.261 8.713 8.502
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 30 2.276 2.516 2.747
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 30 6.02 4.802 4.351
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 30 5.772 4.76 4.429
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 30 6.206 5.835 5.741
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 30 8.426 7.851 7.668
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 30 13.378 11.627 9.426
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 30 11.604 10.904 10.7
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 30 7.583 7.089 6.989
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 30 6.451 5.761 5.586
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 30 4.059 3.377 3.197
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 30 6.038 4.896 4.459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 30 6.821 6.075 5.864
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 30 5.509 4.205 3.654
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 30 9.189 7.84 7.199
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 30 8.535 7.21 6.638
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 30 6.137 6.134 6.197
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 30 6.746 6.913 7.092
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 30 4.877 4.87 4.928
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 30 8.682 8.862 9.033
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 30 7.929 8.052 8.185
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 30 7.851 7.431 7.351
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 30 8.866 7.363 6.441
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 30 6.688 6.251 6.157
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 30 10.894 10.553 10.468
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 30 6.028 5.766 5.733
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 30 8.426 7.995 7.92
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 30 2.967 3.343 3.641
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 30 6.663 6.397 6.352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 30 6.828 6.348 6.183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 30 9.38 9.118 9.084
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 30 2.688 3.095 3.4
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 30 8.248 8.232 8.352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 30 10.856 11.044 11.24
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 30 8.633 8.101 7.972
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 30 5.117 5.476 5.789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 30 4.515 4.848 5.159
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 30 9.099 9.496 9.818
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 30 10.414 10.143 10.088
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 30 5.537 5.823 6.071
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 30 5.82 4.937 4.675
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 30 7.497 6.021 4.486
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 30 11.34 11.29 11.375
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 30 8.779 8.093 7.873
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 30 9.093 8.528 8.414
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 30 5.348 4.621 4.422
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 30 9.183 8.578 8.382
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 30 8.434 7.815 7.597
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 30 12.385 12.106 12.076
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 30 6.171 5.308 5.029
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 30 9.072 8.719 8.608
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 30 4.711 4.595 4.676
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 30 9.466 8.016 7.129
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 30 6.121 6.09 6.15
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 30 10.849 10.338 10.1
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 30 7.793 7.825 7.959
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 30 4.013 3.276 3.016
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 30 5.084 5.096 5.183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 30 5.636 4.75 4.484
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 30 8.382 7.72 7.47
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 30 5.677 5.553 5.597
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 30 8.274 7.216 6.779
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 30 8.358 8.024 7.94
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 30 5.552 5.216 5.127
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 30 7.619 7.087 6.914
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 30 5.413 4.287 3.894
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 30 4.585 4.811 5.085
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 30 5.413 4.166 3.692
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 30 7.085 6.739 6.687
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 30 7.768 7.88 8.007
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 30 7.838 7.534 7.523
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 30 6.618 6.91 7.153
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 30 5.171 4.96 5.0
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 30 9.749 9.247 9.084
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 30 4.523 3.767 3.533
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 30 6.491 6.884 7.192
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 30 10.021 9.729 9.641
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 30 9.39 8.847 8.738
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 30 3.654 3.777 3.961
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 30 3.455 2.285 1.917
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 30 8.356 7.884 7.745
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 30 8.411 7.99 7.878
ZTF ZTF spectra/calspec23/bd26d2606_stis_006.fits calspec23 30 9.846 9.578 9.501
ZTF ZTF spectra/calspec23/wd0308_565_stis_009.fits calspec23 30 13.941 14.362 14.69
ZTF ZTF spectra/calspec23/sdss132811_stis_004.fits calspec23 30 16.991 17.281 17.53
ZTF ZTF spectra/calspec23/hz21_stis_007.fits calspec23 30 14.411 14.975 15.398
ZTF ZTF spectra/calspec23/gj7541a_stis_004.fits calspec23 30 12.222 12.402 12.613
ZTF ZTF spectra/calspec23/ngc6681_3_stis_002.fits calspec23 30 16.664 nan nan
ZTF ZTF spectra/calspec23/16cygb_stis_004.fits calspec23 30 6.455 6.017 5.917
ZTF ZTF spectra/calspec23/hd38949_stis_007.fits calspec23 30 7.979 7.623 7.557
ZTF ZTF spectra/calspec23/hd115169_stis_003.fits calspec23 30 9.465 9.043 8.94
ZTF ZTF spectra/calspec23/feige34_stis_006.fits calspec23 30 10.889 11.461 11.843
ZTF ZTF spectra/calspec23/18sco_stis_005.fits calspec23 30 5.703 5.29 5.194
ZTF ZTF spectra/calspec23/ngc6681_9_stis_002.fits calspec23 30 15.718 nan nan
ZTF ZTF spectra/calspec23/hd209458_stisnic_008.fits calspec23 30 7.822 7.491 7.436
ZTF ZTF spectra/calspec23/wd0320_539_stis_005.fits calspec23 30 14.703 15.233 15.639
ZTF ZTF spectra/calspec23/mucol_stis_007.fits calspec23 30 4.893 5.422 5.822
ZTF ZTF spectra/calspec23/ngc6681_12_stis_002.fits calspec23 30 16.986 nan nan
ZTF ZTF spectra/calspec23/hz43_stis_005.fits calspec23 30 12.647 13.209 13.626
ZTF ZTF spectra/calspec23/hd101452_stis_003.fits calspec23 30 7.564 7.52 7.603
ZTF ZTF spectra/calspec23/ngc2506g31_stis_003.fits calspec23 30 18.178 17.692 17.563
ZTF ZTF spectra/calspec23/hd158485_stis_005.fits calspec23 30 6.433 6.571 6.735
ZTF ZTF spectra/calspec23/ksi2ceti_stis_006.fits calspec23 30 4.118 4.447 4.716
ZTF ZTF spectra/calspec23/hd37962_stis_010.fits calspec23 30 8.061 7.643 7.541
ZTF ZTF spectra/calspec23/ngc6681_10_stis_002.fits calspec23 30 18.136 nan nan
ZTF ZTF spectra/calspec23/hd116405_stis_006.fits calspec23 30 8.162 8.498 8.775
ZTF ZTF spectra/calspec23/hd009051_stis_007.fits calspec23 30 9.259 8.633 8.39
ZTF ZTF spectra/calspec23/ngc6681_4_stis_002.fits calspec23 30 15.868 nan nan
ZTF ZTF spectra/calspec23/hd55677_stis_004.fits calspec23 30 9.369 9.555 9.739
ZTF ZTF spectra/calspec23/feige110_stisnic_008.fits calspec23 30 11.564 12.124 12.537
ZTF ZTF spectra/calspec23/hd185975_stis_007.fits calspec23 30 8.34 7.885 7.775
ZTF ZTF spectra/calspec23/hd200654_stis_007.fits calspec23 30 9.329 8.855 8.664
ZTF ZTF spectra/calspec23/hz44_stis_006.fits calspec23 30 11.398 11.951 12.377
ZTF ZTF spectra/calspec23/ngc6681_7_stis_002.fits calspec23 30 15.319 nan nan
ZTF ZTF spectra/calspec23/ngc6681_6_stis_002.fits calspec23 30 15.935 nan nan
ZTF ZTF spectra/calspec23/wd0947_857_stis_007.fits calspec23 30 15.512 16.059 16.474
ZTF ZTF spectra/calspec23/hd205905_stis_009.fits calspec23 30 6.946 6.552 6.474
ZTF ZTF spectra/calspec23/eta1dor_stis_004.fits calspec23 30 5.545 5.858 6.116
ZTF ZTF spectra/calspec23/sun_reference_stis_002.fits calspec23 30 -26.508 -26.958 -27.052
ZTF ZTF spectra/calspec23/hd163466_stis_005.fits calspec23 30 6.829 6.901 7.034
ZTF ZTF spectra/calspec23/hz4_stis_008.fits calspec23 30 14.411 14.729 15.024
ZTF ZTF spectra/calspec23/bd_75d325_stis_006.fits calspec23 30 9.256 9.833 10.261
ZTF ZTF spectra/calspec23/alpha_lyr_stis_011.fits calspec23 30 -0.108 0.183 0.429
ZTF ZTF spectra/calspec23/hd180609_stis_006.fits calspec23 30 9.365 9.522 9.692
ZTF ZTF spectra/calspec23/bd11d3759_stis_003.fits calspec23 30 12.008 10.489 8.895
ZTF ZTF spectra/calspec23/hz43b_stis_005.fits calspec23 30 14.646 13.56 12.243
ZTF ZTF spectra/calspec23/hd128998_stis_003.fits calspec23 30 5.68 5.972 6.214
ZTF ZTF spectra/calspec23/ngc6681_8_stis_002.fits calspec23 30 16.62 nan nan
ZTF ZTF spectra/calspec23/ngc6681_2_stis_002.fits calspec23 30 16.047 nan nan
ZTF ZTF spectra/calspec23/hd200775_stis_001.fits calspec23 30 7.49 7.183 7.068
ZTF ZTF spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 30 11.639 12.227 12.66
ZTF ZTF spectra/calspec23/hd160617_stis_005.fits calspec23 30 8.873 8.58 8.495
ZTF ZTF spectra/calspec23/hd142331_stis_005.fits calspec23 30 8.96 8.504 8.394
ZTF ZTF spectra/calspec23/hd159222_stis_008.fits calspec23 30 6.739 6.328 6.246
ZTF ZTF spectra/calspec23/bd54d1216_stis_005.fits calspec23 30 9.848 9.561 9.485
ZTF ZTF spectra/calspec23/hd167060_stis_005.fits calspec23 30 9.14 8.737 8.644
