survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 30 9.3817 6.7421 5.4786 4.9163 7.2394 6.2338 6.1288 6.1248 6.1298 3.8299 3.8034
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 30 7.6068 5.9686 5.3798 5.2047 6.3111 5.7588 5.6538 5.6498 5.6548 4.4443 4.4236
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 30 8.7436 5.9777 4.9337 4.5273 6.5028 5.5221 5.4171 5.4131 5.4181 3.4369 3.4077
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 30 10.8306 8.8313 7.9724 7.6305 9.2749 8.4741 8.3691 8.3651 8.3701 6.7147 6.6932
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 30 11.5603 10.5717 10.114 9.9782 10.8587 10.4242 10.3192 10.3152 10.3202 9.4067 9.403
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 30 3.9837 3.6789 4.0489 4.3546 3.7347 3.9523 3.8473 3.8433 3.8483 4.087 4.077
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 30 8.1436 4.7395 3.4804 2.7812 5.3426 4.1893 4.0843 4.0803 4.0853 1.6033 1.5781
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 30 6.9032 5.8232 5.8351 5.9396 5.9809 5.913 5.808 5.804 5.809 5.4375 5.4222
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 30 16.9356 10.2732 6.3711 5.0595 12.4969 8.3384 8.2334 8.2294 8.2344 3.1815 3.1488
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 30 8.2561 6.1204 5.3369 5.0861 6.5533 5.7919 5.6869 5.6829 5.6879 4.1995 4.1738
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 30 9.2298 8.2437 8.0145 7.9678 8.4599 8.2162 8.1112 8.1072 8.1122 7.3448 7.3271
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 30 5.0778 3.202 2.4951 2.2621 3.6046 2.9125 2.8075 2.8035 2.8085 1.4313 1.4074
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 30 8.4142 8.6881 9.1755 9.5495 8.6998 9.0297 8.9247 8.9207 8.9257 9.4983 9.4936
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 30 8.0519 7.9316 7.9641 8.0794 8.0531 8.0315 7.9265 7.9225 7.9275 7.6685 7.6551
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 30 11.0919 10.0015 9.452 9.2245 10.2975 9.8231 9.7181 9.7141 9.7191 8.4142 8.3936
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 30 8.284 6.4455 5.7609 5.5711 6.8156 6.1884 6.0834 6.0794 6.0844 4.8756 4.8605
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 30 11.8938 10.8834 10.4 10.2209 11.1608 10.7329 10.6279 10.6239 10.6289 9.4212 9.3949
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 30 13.5974 11.9458 11.2408 10.9652 12.3096 11.6915 11.5865 11.5825 11.5875 10.0573 10.0316
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 30 7.0164 3.8164 2.6741 2.2589 4.385 3.306 3.201 3.197 3.202 1.1516 1.1199
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 30 7.3539 5.392 4.7017 4.4799 5.7847 5.1167 5.0117 5.0077 5.0127 3.6313 3.6069
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 30 10.1 9.1174 8.7725 8.6777 9.3726 9.0265 8.9215 8.9175 8.9225 7.9936 7.9724
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 30 6.0639 4.2229 3.6037 3.432 4.5949 3.979 3.874 3.87 3.875 2.6553 2.6328
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 30 6.8128 6.3781 6.6827 6.9503 6.4468 6.6256 6.5206 6.5166 6.5216 6.6305 6.6193
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 30 10.5801 7.9433 6.9923 6.6668 8.4214 7.5417 7.4367 7.4327 7.4377 5.6761 5.6484
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 30 10.8138 8.2205 6.8665 5.8469 8.8051 7.6527 7.5477 7.5437 7.5487 4.5326 4.5059
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 30 8.7235 5.6478 4.5266 4.1245 6.1923 5.1583 5.0533 5.0493 5.0543 3.0928 3.0658
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 30 8.1648 7.3615 7.6023 7.8274 7.4578 7.5666 7.4616 7.4576 7.4626 7.4176 7.4052
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 30 7.4543 6.427 6.4923 6.614 6.5746 6.5366 6.4316 6.4276 6.4326 6.0875 6.0701
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 30 9.8294 8.2536 7.6785 7.5068 8.5949 8.0475 7.9425 7.9385 7.9435 6.7849 6.7659
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 30 7.4662 4.7526 3.7918 3.4684 5.251 4.3345 4.2295 4.2255 4.2305 2.5325 2.5105
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 30 12.466 11.6384 11.5334 11.5698 11.8256 11.6644 11.5594 11.5554 11.5604 11.3763 11.4209
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 30 10.4315 8.7608 8.028 7.7349 9.1538 8.4682 8.3632 8.3592 8.3642 6.8971 6.8793
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 30 8.4144 7.2144 7.1797 7.2672 7.3934 7.2725 7.1675 7.1635 7.1685 6.679 6.6613
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 30 5.9598 4.9126 4.6703 4.6408 5.1428 4.8719 4.7669 4.7629 4.7679 4.0523 4.0358
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 30 7.68 5.4446 4.6402 4.3912 5.883 5.1075 5.0025 4.9985 5.0035 3.5136 3.4889
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 30 13.2902 11.8342 11.2082 10.962 12.1712 11.6187 11.5137 11.5097 11.5147 10.1328 10.1112
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 30 10.0755 7.9999 7.0819 6.704 8.4628 7.6151 7.5101 7.5061 7.5111 5.7531 5.7288
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 30 10.6161 9.4408 8.9943 8.8402 9.7222 9.3039 9.1989 9.1949 9.1999 8.1802 8.1679
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 30 7.7361 6.6672 6.7244 6.8453 6.8182 6.7751 6.6701 6.6661 6.6711 6.3651 6.3508
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 30 10.6487 9.8316 9.5455 9.4637 10.0551 9.7791 9.6741 9.6701 9.6751 8.8414 8.8247
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 30 7.431 6.2408 6.1087 6.1196 6.4321 6.2636 6.1586 6.1546 6.1596 5.5089 5.493
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 30 6.4912 3.1769 1.9257 1.5114 3.7938 2.6051 2.5001 2.4961 2.5011 0.4712 0.4429
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 30 11.1729 10.279 9.948 9.8591 10.521 10.2001 10.0951 10.0911 10.0961 9.137 9.1067
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 30 6.4161 3.6725 2.6963 2.3506 4.1741 3.2508 3.1458 3.1418 3.1468 1.3866 1.3611
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 30 7.6577 4.6734 3.2706 1.527 5.3388 4.1134 4.0084 4.0044 4.0094 -0.3638 -0.3984
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 30 8.5423 6.8245 6.1705 5.9511 7.1959 6.5753 6.4703 6.4663 6.4713 5.1889 5.1708
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 30 8.2271 7.1483 7.2123 7.352 7.304 7.2504 7.1454 7.1414 7.1464 6.8599 6.8462
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 30 8.8855 6.3871 5.5235 5.2553 6.8426 6.0233 5.9183 5.9143 5.9193 4.3311 4.3041
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 30 1.213 1.3159 1.7305 2.0315 1.3452 1.6236 1.5186 1.5146 1.5196 1.905 1.9004
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 30 9.5718 7.3615 6.5639 6.2971 7.7928 7.0333 6.9283 6.9243 6.9293 5.398 5.3727
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 30 4.9706 3.8363 3.8236 3.9808 4.0146 3.8985 3.7935 3.7895 3.7945 3.4893 3.4711
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 30 11.5493 8.6866 7.3368 6.7759 9.3058 8.0776 7.9726 7.9686 7.9736 5.4567 5.4229
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 30 9.5831 6.9314 5.9721 5.6385 7.4091 6.529 6.424 6.42 6.425 4.6472 4.6198
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 30 8.8355 9.2636 9.7821 10.1924 9.257 9.6242 9.5192 9.5152 9.5202 10.1842 10.1821
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 30 7.4589 5.0187 4.1557 3.8785 5.475 4.6548 4.5498 4.5458 4.5508 2.9643 2.939
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 30 11.4947 10.6606 10.3443 10.246 10.891 10.5929 10.4879 10.4839 10.4889 9.6025 9.5822
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 30 8.5977 6.0118 5.1271 4.8438 6.4772 5.6358 5.5308 5.5268 5.5318 3.8898 3.8626
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 30 8.2179 7.1716 7.2621 7.3974 7.31 7.2972 7.1922 7.1882 7.1932 6.8688 6.8532
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 30 5.2985 4.9479 5.2699 5.554 5.0097 5.2036 5.0986 5.0946 5.0996 5.3177 5.3113
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 30 12.2608 11.1583 10.8321 10.7447 11.3948 11.0838 10.9788 10.9748 10.9798 10.1344 10.1229
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 30 12.0029 8.6765 7.4559 6.9658 9.2554 8.1408 8.0358 8.0318 8.0368 5.8126 5.782
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 30 9.8717 8.959 9.161 9.3673 9.066 9.1401 9.0351 9.0311 9.0361 8.903 8.8917
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 30 11.6879 10.7718 10.4186 10.3222 11.0288 10.6739 10.5689 10.5649 10.5699 9.5729 9.5412
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 30 7.0405 4.7988 4.015 3.7764 5.2294 4.4729 4.3679 4.3639 4.3689 2.9371 2.9139
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 30 11.7226 10.7046 10.2615 10.116 10.9874 10.5664 10.4614 10.4574 10.4624 9.4718 9.4603
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 30 6.1006 5.0849 5.1701 5.3151 5.2244 5.2097 5.1047 5.1007 5.1057 4.8842 4.8731
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 30 7.6674 5.4509 4.6952 4.4781 5.879 5.1335 5.0285 5.0245 5.0295 3.6012 3.5747
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 30 6.8362 6.167 6.3684 6.5756 6.2653 6.3538 6.2488 6.2448 6.2498 6.1553 6.1452
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 30 7.1624 6.0591 6.0554 6.1901 6.2336 6.1274 6.0224 6.0184 6.0234 5.7557 5.7477
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 30 10.5052 9.072 8.5176 8.3444 9.4081 8.8707 8.7657 8.7617 8.7667 7.5789 7.5593
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 30 5.6011 3.1529 2.3925 2.1399 3.6083 2.8209 2.7159 2.7119 2.7169 1.2108 1.187
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 30 8.6851 6.5766 5.8091 5.5879 7.0225 6.2408 6.1358 6.1318 6.1368 4.697 4.6699
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 30 3.9139 3.6554 3.9045 4.1041 3.7203 3.8954 3.7904 3.7864 3.7914 3.8607 3.8546
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 30 11.8631 9.4962 8.4382 7.977 10.0117 9.0427 8.9377 8.9337 8.9387 6.9351 6.911
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 30 4.0771 2.4773 2.0599 1.9635 2.7778 2.3384 2.2334 2.2294 2.2344 1.243 1.2235
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 30 8.6447 5.9543 5.0036 4.6918 6.4323 5.5527 5.4477 5.4437 5.4487 3.723 3.6961
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 30 8.1327 5.0874 3.9719 3.558 5.6306 4.6009 4.4959 4.4919 4.4969 2.5387 2.5136
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 30 3.8683 4.0526 4.5237 4.8959 4.0735 4.3768 4.2718 4.2678 4.2728 4.801 4.796
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 30 6.9454 5.8934 5.9919 6.1347 6.036 6.0161 5.9111 5.9071 5.9121 5.6424 5.628
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 30 5.0635 4.0824 3.9595 3.9923 4.2794 4.0972 3.9922 3.9882 3.9932 3.4219 3.4038
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 30 10.3377 7.2632 6.0981 5.6356 7.8208 6.7544 6.6494 6.6454 6.6504 4.4848 4.4551
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 30 7.5861 5.1529 4.2986 4.0398 5.6145 4.7855 4.6805 4.6765 4.6815 3.1739 3.1505
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 30 5.2431 4.9531 5.1322 5.3248 5.0427 5.1388 5.0338 5.0298 5.0348 4.9975 4.9884
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 30 7.354 5.1604 4.3839 4.1606 5.5796 4.8428 4.7378 4.7338 4.7388 3.3526 3.3327
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 30 6.5277 6.0548 6.3635 6.6227 6.1251 6.2995 6.1945 6.1905 6.1955 6.2707 6.2605
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 30 6.4877 5.1354 4.6618 4.5254 5.4392 4.9824 4.8774 4.8734 4.8784 3.814 3.7934
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 30 11.3735 10.5036 10.2321 10.1852 10.7302 10.4506 10.3456 10.3416 10.3466 9.6579 9.6485
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 30 6.602 5.4866 5.3924 5.4446 5.6748 5.5212 5.4162 5.4122 5.4172 4.8809 4.8643
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 30 11.2665 9.9625 9.3884 9.181 10.2901 9.7619 9.6569 9.6529 9.6579 8.3655 8.3415
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 30 7.727 6.6859 6.8003 6.9455 6.8197 6.8226 6.7176 6.7136 6.7186 6.4211 6.4067
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 30 11.394 9.8319 9.129 8.877 10.1915 9.5767 9.4717 9.4677 9.4727 8.1189 8.1043
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 30 4.3353 4.5132 4.9715 5.3342 4.5365 4.832 4.727 4.723 4.728 5.2245 5.2188
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 30 8.7358 7.6238 7.3464 7.3191 7.8584 7.5696 7.4646 7.4606 7.4656 6.7777 6.767
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 30 10.9361 10.1015 9.828 9.747 10.3227 10.0547 9.9497 9.9457 9.9507 9.044 9.0159
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 30 9.2549 8.3988 8.0747 7.9848 8.6355 8.3259 8.2209 8.2169 8.2219 7.3888 7.3753
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 30 10.294 8.9245 8.3687 8.1516 9.2529 8.7262 8.6212 8.6172 8.6222 7.3285 7.3066
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 30 9.2676 6.9705 6.1012 5.8363 7.3797 6.6384 6.5334 6.5294 6.5344 5.0108 4.9909
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 30 12.558 8.9864 7.6294 6.935 9.6209 8.3883 8.2833 8.2793 8.2843 5.6623 5.6298
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 30 9.9239 6.4615 5.1868 4.63 7.0576 5.9025 5.7975 5.7935 5.7985 3.5144 3.488
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 30 6.9737 6.3038 6.5126 6.7494 6.3894 6.5121 6.4071 6.4031 6.4081 6.3495 6.3357
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 30 7.4439 5.2494 4.4671 4.2281 5.6686 4.9319 4.8269 4.8229 4.8279 3.4011 3.3785
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 30 10.2529 8.3808 7.7546 7.5891 8.7445 8.1468 8.0418 8.0378 8.0428 6.806 6.7834
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 30 12.5569 9.3144 8.1107 7.6043 9.8955 8.7852 8.6802 8.6762 8.6812 6.4612 6.4318
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 30 4.469 4.058 4.3934 4.6752 4.1194 4.319 4.214 4.21 4.215 4.389 4.382
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 30 6.7855 6.2658 6.5011 6.7433 6.3438 6.4885 6.3835 6.3795 6.3845 6.4167 6.4061
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 30 10.0258 9.0228 9.2296 9.4657 9.1329 9.203 9.098 9.094 9.099 9.0242 9.0156
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 30 9.026 8.2161 7.9009 7.7991 8.449 8.1476 8.0426 8.0386 8.0436 7.1952 7.1819
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 30 4.2226 4.4423 4.904 5.2659 4.466 4.7605 4.6555 4.6515 4.6565 5.174 5.1703
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 30 9.4632 6.7928 5.868 5.5746 7.2743 6.3954 6.2904 6.2864 6.2914 4.6184 4.5902
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 30 4.9457 3.441 2.8243 2.605 3.7814 3.2177 3.1127 3.1087 3.1137 1.7022 1.6738
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 30 11.3508 10.5103 10.1568 10.0569 10.7593 10.4169 10.3119 10.3079 10.3129 9.4406 9.4248
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 30 6.9711 5.8833 5.9612 6.1174 6.0306 5.9987 5.8937 5.8897 5.8947 5.6803 5.6682
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 30 11.3385 10.3453 9.9209 9.7678 10.6276 10.2122 10.1072 10.1032 10.1082 8.9785 8.9526
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 30 12.1777 11.2963 10.9741 10.8929 11.5353 11.2198 11.1148 11.1108 11.1158 10.4948 10.5046
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 30 7.6643 6.0833 5.5623 5.4294 6.4193 5.8938 5.7888 5.7848 5.7898 4.6742 4.6519
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 30 9.7233 8.791 8.3972 8.2501 9.0458 8.687 8.582 8.578 8.583 7.5436 7.5237
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 30 11.4 9.7245 8.9806 8.6838 10.0918 9.4541 9.3491 9.3451 9.3501 7.7649 7.7392
