survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 15 7.115 7.2234 7.3811 7.1158 7.2254 7.3815
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 15 6.3196 5.479 5.226 6.3451 5.4749 5.2256
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 15 1.3099 1.7621 2.0824 1.302 1.766 2.083
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 15 7.2972 6.5191 6.2712 7.321 6.5149 6.2708
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 15 3.7963 3.8345 4.0136 3.7994 3.8367 4.0139
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 15 8.6275 7.2526 6.7089 8.6613 7.2446 6.708
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 15 6.8639 5.9184 5.6022 6.8908 5.9133 5.6017
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 15 9.2678 9.8257 10.2559 9.2573 9.8312 10.2568
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 15 4.9522 4.1093 3.8503 4.9776 4.105 3.8499
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 15 10.621 10.324 10.2433 10.6295 10.3224 10.2432
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 15 5.943 5.0812 4.8116 5.9692 5.0769 4.8111
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 15 7.1426 7.2727 7.4258 7.1416 7.2748 7.4261
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 15 4.9358 5.2982 5.6024 4.9296 5.302 5.603
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 15 11.1184 10.8128 10.7419 11.1271 10.8115 10.7418
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 15 8.606 7.3837 6.9059 8.6392 7.3766 6.9051
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 15 8.9371 9.1804 9.4015 8.9339 9.1834 9.4019
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 15 10.7284 10.3977 10.322 10.7391 10.3962 10.3219
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 15 4.7338 3.9738 3.7538 4.7575 3.9701 3.7534
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 15 10.6587 10.2341 10.1079 10.6715 10.2318 10.1077
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 15 5.0557 5.181 5.3459 5.0551 5.183 5.3463
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 15 5.3854 4.6571 4.457 5.4088 4.6536 4.4566
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 15 6.1474 6.3882 6.6111 6.144 6.391 6.6116
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 15 6.0204 6.0646 6.2181 6.0226 6.0665 6.2184
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 15 9.0191 8.4861 8.3315 9.0358 8.4835 8.3312
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 15 3.0829 2.3528 2.1089 3.1085 2.3489 2.1085
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 15 6.5087 5.7715 5.5637 6.5341 5.768 5.5634
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 15 3.6423 3.9243 4.1383 3.6369 3.9266 4.1387
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 15 9.4327 8.3661 7.9278 9.461 8.3591 7.9272
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 15 2.4232 2.0385 1.9619 2.4368 2.0369 1.9618
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 15 5.886 4.9533 4.6568 5.913 4.9486 4.6563
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 15 5.0174 3.9082 3.512 5.0484 3.9019 3.5114
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 15 4.0488 4.564 4.9556 4.0401 4.5689 4.9563
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 15 5.8626 6.0043 6.163 5.8621 6.0064 6.1633
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 15 4.0439 3.9565 4.0073 4.0488 3.9569 4.0075
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 15 7.1944 6.0285 5.5799 7.226 6.0217 5.5792
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 15 5.0853 4.2549 4.0136 5.1111 4.2509 4.0133
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 15 4.9358 5.1503 5.3609 4.9327 5.1527 5.3613
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 15 5.0967 4.3442 4.14 5.1196 4.3407 4.1397
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196426_v2.fits stis_ngsl_v2 15 6.0404 6.3899 6.6652 6.0347 6.3935 6.6657
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd020630_v2.fits stis_ngsl_v2 15 5.0847 4.6347 4.5191 5.0988 4.6325 4.519
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g192-43_v2.fits stis_ngsl_v2 15 10.4637 10.2182 10.1889 10.4718 10.2175 10.1889
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd055057_v2.fits stis_ngsl_v2 15 5.4498 5.3916 5.4619 5.4538 5.3923 5.4621
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g17-25_v2.fits stis_ngsl_v2 15 9.9114 9.3538 9.164 9.9275 9.3508 9.1638
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd193281_v2.fits stis_ngsl_v2 15 6.6577 6.8125 6.9729 6.6565 6.8147 6.9733
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134440_v2.fits stis_ngsl_v2 15 9.7771 9.0858 8.8542 9.7956 9.082 8.8539
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd036960_v2.fits stis_ngsl_v2 15 4.509 5.0104 5.3927 4.5005 5.0152 5.3934
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041661_v2.fits stis_ngsl_v2 15 7.581 7.3336 7.3278 7.5891 7.333 7.3278
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd720094_v2.fits stis_ngsl_v2 15 10.0629 9.8104 9.7478 10.0705 9.8092 9.7478
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd094028_v2.fits stis_ngsl_v2 15 8.3585 8.0547 7.9837 8.3675 8.0533 7.9836
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006229_v2.fits stis_ngsl_v2 15 8.8734 8.3326 8.1324 8.8895 8.3294 8.1321
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122064_v2.fits stis_ngsl_v2 15 6.9085 6.0555 5.8125 6.9311 6.0513 5.8122
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102780_v2.fits stis_ngsl_v2 15 8.9157 7.5362 6.8481 8.9517 7.5272 6.8471
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128000_v2.fits stis_ngsl_v2 15 6.3907 5.1085 4.5631 6.4248 5.1009 4.5623
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd170973_v2.fits stis_ngsl_v2 15 6.2854 6.5345 6.7911 6.2814 6.5378 6.7916
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142091_v2.fits stis_ngsl_v2 15 5.1862 4.4255 4.2063 5.209 4.4218 4.206
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd021742_v2.fits stis_ngsl_v2 15 8.3215 7.7225 7.5785 8.3405 7.7197 7.5783
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd090862_v2.fits stis_ngsl_v2 15 9.2439 8.0356 7.5463 9.277 8.0282 7.5455
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017081_v2.fits stis_ngsl_v2 15 4.0454 4.4218 4.7214 4.039 4.4256 4.722
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd224801_v2.fits stis_ngsl_v2 15 6.2481 6.5235 6.7864 6.2432 6.5268 6.7869
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167105_v2.fits stis_ngsl_v2 15 8.9992 9.2522 9.5035 8.996 9.2556 9.504
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019445_v2.fits stis_ngsl_v2 15 8.1763 7.8798 7.7968 8.1851 7.8782 7.7968
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd047839_v2.fits stis_ngsl_v2 15 4.4375 4.9431 5.3244 4.4293 4.9479 5.3251
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd072505_v2.fits stis_ngsl_v2 15 6.7236 5.8204 5.5416 6.7509 5.8158 5.5411
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd193495_v2.fits stis_ngsl_v2 15 3.3871 2.7876 2.5832 3.4044 2.7842 2.5828
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd292091_v2.fits stis_ngsl_v2 15 10.4683 10.1355 10.0545 10.4786 10.1339 10.0544
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018769_v2.fits stis_ngsl_v2 15 5.8504 5.9731 6.1507 5.8504 5.9753 6.1511
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd660268_v2.fits stis_ngsl_v2 15 10.299 9.8941 9.7546 10.3119 9.8919 9.7544
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g234-28_v2.fits stis_ngsl_v2 15 11.2557 10.9556 10.893 11.2649 10.9544 10.893
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190360_v2.fits stis_ngsl_v2 15 6.0283 5.5358 5.4225 6.045 5.5337 5.4223
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd132475_v2.fits stis_ngsl_v2 15 8.7489 8.3696 8.2414 8.7595 8.3673 8.2412
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd195434_v2.fits stis_ngsl_v2 15 9.6688 8.9346 8.6522 9.6881 8.9304 8.6517
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185351_v2.fits stis_ngsl_v2 15 5.5319 4.8513 4.664 5.5532 4.848 4.6637
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029574_v2.fits stis_ngsl_v2 15 8.963 7.7489 7.2298 8.9931 7.7409 7.229
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g196-48_v2.fits stis_ngsl_v2 15 10.5158 10.164 10.0663 10.526 10.1622 10.0662
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g114-26_v2.fits stis_ngsl_v2 15 9.8016 9.4913 9.4109 9.8107 9.4897 9.4108
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g019-013_v2.fits stis_ngsl_v2 15 8.2166 7.1643 6.7717 8.2405 7.1586 6.7711
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160346_v2.fits stis_ngsl_v2 15 6.8954 6.1231 5.8625 6.9164 6.1191 5.8621
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd003360_v2.fits stis_ngsl_v2 15 3.4405 3.897 4.2443 3.4323 3.9014 4.245
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074088_v2.fits stis_ngsl_v2 15 7.4449 6.0402 5.4291 7.4808 6.0315 5.4281
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd078479_v2.fits stis_ngsl_v2 15 7.6756 6.7439 6.4571 7.7036 6.7393 6.4566
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd174708_v2.fits stis_ngsl_v2 15 9.6444 9.3925 9.3508 9.6526 9.3917 9.3508
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd188262_v2.fits stis_ngsl_v2 15 8.0393 7.383 7.1645 8.0567 7.3795 7.1641
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+381670_v2.fits stis_ngsl_v2 15 9.6422 9.217 9.0667 9.6558 9.2148 9.0665
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065714_v2.fits stis_ngsl_v2 15 6.2555 5.5262 5.3157 6.2787 5.5225 5.3153
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201601_v2.fits stis_ngsl_v2 15 4.7377 4.7248 4.8498 4.7413 4.7262 4.8501
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164058_v2.fits stis_ngsl_v2 15 2.8967 1.6404 1.0982 2.9308 1.6327 1.0974
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034078_v2.fits stis_ngsl_v2 15 6.0367 5.9198 5.94 6.0401 5.9198 5.9401
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd115617_v2.fits stis_ngsl_v2 15 4.9847 4.4864 4.3657 5.0001 4.484 4.3655
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd036702_v2.fits stis_ngsl_v2 15 8.8595 7.8529 7.4626 8.8864 7.8466 7.462
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g021-024_v2.fits stis_ngsl_v2 15 9.4433 8.2437 7.7917 9.4703 8.2374 7.791
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd063791_v2.fits stis_ngsl_v2 15 8.2697 7.5406 7.2556 8.2899 7.536 7.2552
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd215665_v2.fits stis_ngsl_v2 15 4.3856 3.6081 3.3755 4.4104 3.6042 3.3752
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd097633_v2.fits stis_ngsl_v2 15 3.1774 3.453 3.6844 3.1734 3.4561 3.6849
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd112413_v2.fits stis_ngsl_v2 15 2.7374 3.0821 3.3701 2.7312 3.0859 3.3707
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd200905_v2.fits stis_ngsl_v2 15 4.4066 3.0469 2.4695 4.4434 3.0386 2.4687
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd008724_v2.fits stis_ngsl_v2 15 8.7647 7.9299 7.5958 8.7872 7.9246 7.5953
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031421_v2.fits stis_ngsl_v2 15 4.5543 3.6695 3.3548 4.581 3.6645 3.3543
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212516_v2.fits stis_ngsl_v2 15 9.4729 8.0352 7.1937 9.5095 8.0248 7.1925
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd200081_v2.fits stis_ngsl_v2 15 8.2492 7.6718 7.4924 8.2664 7.6688 7.4921
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd-122669_v2.fits stis_ngsl_v2 15 10.2864 10.1665 10.1933 10.2911 10.1665 10.1934
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd012533_v2.fits stis_ngsl_v2 15 2.808 1.7766 1.4371 2.8402 1.7712 1.4365
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196662_v2.fits stis_ngsl_v2 15 5.6315 6.0019 6.3324 5.6258 6.0061 6.3331
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd008890_v2.fits stis_ngsl_v2 15 2.1854 1.8321 1.7908 2.1975 1.8309 1.7908
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174966_v2.fits stis_ngsl_v2 15 7.749 7.7279 7.8386 7.7522 7.7292 7.8389
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd191026_v2.fits stis_ngsl_v2 15 5.6981 5.0718 4.899 5.7174 5.0688 4.8988
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004128_v2.fits stis_ngsl_v2 15 2.5276 1.8381 1.6533 2.5505 1.8348 1.653
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114330_v2.fits stis_ngsl_v2 15 4.451 4.691 4.9704 4.4473 4.6946 4.971
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164353_v2.fits stis_ngsl_v2 15 3.8839 4.0607 4.2534 3.8814 4.063 4.2538
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd183915_v2.fits stis_ngsl_v2 15 7.8524 6.8455 6.5137 7.8836 6.8403 6.5131
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd138749_v2.fits stis_ngsl_v2 15 4.0955 4.4724 4.7722 4.0891 4.4762 4.7728
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019308_v2.fits stis_ngsl_v2 15 7.6089 7.1792 7.1138 7.6231 7.1777 7.1137
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163346_v2.fits stis_ngsl_v2 15 7.0541 6.6165 6.4625 7.0647 6.6141 6.4623
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd033793_v2.fits stis_ngsl_v2 15 9.5855 8.1265 7.3137 9.6192 8.1178 7.3125
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd092860_v2.fits stis_ngsl_v2 15 11.1819 10.7629 10.6391 11.1941 10.7606 10.639
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000358_v2.fits stis_ngsl_v2 15 1.8959 2.2474 2.5414 1.8901 2.2512 2.542
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd106516_v2.fits stis_ngsl_v2 15 6.2417 5.9734 5.9131 6.2501 5.9721 5.9131
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126661_v2.fits stis_ngsl_v2 15 5.3707 5.4165 5.5517 5.3732 5.4182 5.552
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037828_v2.fits stis_ngsl_v2 15 7.3505 6.4434 6.0677 7.3761 6.4375 6.0671
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005916_v2.fits stis_ngsl_v2 15 7.2081 6.5482 6.3235 7.2284 6.5445 6.3232
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006755_v2.fits stis_ngsl_v2 15 8.03 7.4789 7.2789 8.046 7.4756 7.2786
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd183324_v2.fits stis_ngsl_v2 15 5.8684 6.0982 6.3309 5.8661 6.1013 6.3314
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037216_v2.fits stis_ngsl_v2 15 8.1272 7.6187 7.5089 8.1439 7.6165 7.5087
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_viwcom_v2.fits stis_ngsl_v2 15 8.7522 7.2807 5.8035 8.7881 7.2648 5.8018
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd109995_v2.fits stis_ngsl_v2 15 7.4799 7.6852 7.8598 7.4776 7.6876 7.8602
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd123657_v2.fits stis_ngsl_v2 15 5.7584 4.3074 2.7986 5.7938 4.2914 2.7968
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 15 6.1598 5.5983 5.4121 6.1775 5.5952 5.4118
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 15 9.2583 8.7165 8.5036 9.2735 8.713 8.5033
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 15 2.2763 2.5135 2.7446 2.272 2.5165 2.7451
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 15 6.0135 4.8079 4.3549 6.0465 4.8011 4.3542
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 15 5.7662 4.7649 4.432 5.7949 4.7595 4.4314
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 15 6.2039 5.8362 5.7416 6.2156 5.8344 5.7415
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 15 8.4234 7.8534 7.6692 8.4396 7.8503 7.6689
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 15 13.3699 11.6435 9.4418 13.4165 11.6219 9.4392
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 15 11.5995 10.9074 10.7017 11.6199 10.9038 10.7014
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 15 7.58 7.0905 6.9895 7.5957 7.0884 6.9894
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 15 6.4463 5.7638 5.5873 6.468 5.7606 5.5871
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 15 4.0552 3.3803 3.1982 4.0748 3.377 3.1979
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 15 6.0322 4.902 4.4629 6.0626 4.8952 4.4622
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 15 6.816 6.0786 5.8662 6.8395 6.075 5.8659
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 15 5.5017 4.2121 3.6581 5.5352 4.2043 3.6572
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 15 9.1821 7.8475 7.2046 9.2163 7.839 7.2037
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 15 8.5281 7.2166 6.6425 8.5566 7.2091 6.6417
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 15 6.1365 6.1329 6.1958 6.1384 6.1336 6.196
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 15 6.7461 6.9106 7.0905 6.745 6.9129 7.0909
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 15 4.8764 4.8696 4.9288 4.8791 4.8704 4.9288
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 15 8.6821 8.8601 9.0321 8.6802 8.8624 9.0325
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 15 7.9286 8.0505 8.1837 7.9276 8.0523 8.184
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 15 7.8483 7.4331 7.3514 7.8615 7.4313 7.3513
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 15 8.859 7.3723 6.4483 8.8918 7.3622 6.4469
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 15 6.6854 6.2524 6.1578 6.7 6.2506 6.1577
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 15 10.892 10.5547 10.4686 10.9022 10.553 10.4685
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 15 6.0261 5.7665 5.7328 6.0349 5.7655 5.7328
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 15 8.4237 7.9966 7.9202 8.4374 7.9949 7.9201
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 15 2.9677 3.3393 3.6384 2.9617 3.3431 3.639
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 15 6.661 6.3981 6.3518 6.6698 6.3971 6.3518
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 15 6.8259 6.3503 6.1839 6.8395 6.3475 6.1837
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 15 9.3786 9.1194 9.084 9.3865 9.1184 9.084
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 15 2.6895 3.092 3.3979 2.6824 3.0955 3.3984
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 15 8.2476 8.2311 8.3508 8.2492 8.2326 8.351
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 15 10.8558 11.0416 11.2382 10.8544 11.0442 11.2386
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 15 8.6294 8.1028 7.9723 8.646 8.1003 7.9721
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 15 5.1184 5.4724 5.7863 5.1121 5.4764 5.7869
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 15 4.5161 4.845 5.1561 4.5113 4.8489 5.1567
